Número de concesión|Tipo de documento|Número de solicitud|Fecha de presentación|Fecha de concesión|Clasificación CIP|Título|Resumen|Inventor(es)|Titular
Gaceta: Patentes, Registros de Modelos de Utilidad y de Diseños Industriales Volúmen: Septiembre de 2009
269633|Patente|PA/a/2006/001322|31/01/2006|02/09/2009|<i>A61K31/416</i> <b>(2006-01)</b>; <i>A61P3/10</i> <b>(2006-01)</b>; <i>A61P5/50</i> <b>(2006-01)</b>; <i>A61P9/12</i> <b>(2006-01)</b>|USO DE ANTAGONISTAS DEL RECEPTOR DE ANGIOTENSINA II, EN ESPECIAL DE TELMISARTANO, PARA AUMENTAR LA SENSIBILIDAD A LA INSULINA.|La invención se refiere al uso de antagonistas del receptor de la angiotensina II para el tratamiento de personas en las que se diagnosticó diabetes mellitus de tipo 2 o existe sospecha de una prediabetes, para la prevención de diabetes o para el tratamiento del síndrome metabólico y la resistencia a la insulina en pacientes con presión arterial normal.|Stefan KAUSCHKE; Michael MARK; Ulrich KINTSCHER; Michael SCHUPP; Thomas UNGER; Akazienweg 47, 88400, Biberach, ALEMANIA|BOEHRINGER INGELHEIM INTERNATIONAL GMBH.*; Binger Strasse 173 , 55216, Ingelheim, ALEMANIA|
269634|Patente|PA/a/2005/012444|18/11/2005|02/09/2009|<i>H04L12/28</i> <b>(2006-01)</b>; <i>H04L12/56</i> <b>(2006-01)</b>|ENTREGA DE DATOS SOBRE WLAN ACOPLADO CON 3 GPP.|Método y aparato para servicios de entrega de voz/datos dentro de una piconet que opera sobre un rango limitado o sobre una WLAN (1803) comunicándose con dispositivos 3GPP a través de reformatear los datos en formato IP antes de entregarlos a la WLAN (1803). El servicio es Servicio de Mensaje Corto (SMS, del inglés 'Short Message Service') (102). A la recepción del mensaje SMS, se recupera la información relevante de la ruta. Se identifica una dirección PDGW (1805) para el mensaje SMS y se envía a la dirección PDGW que identifica al equipo de usuario (EU) WLAN (1801) para recibir el SMS y reformatea el mensaje SMS en formato IP para entregarlo al EU. Se proporciona una arquitectura de protocolo para la entrega de SMS sobre WLAN's, en particular para los SMS basados en UMTS/CDMA sobre WLAN (1803) a través de dos mecanismo alternativos: tuneleo SMS y proxy SMS, para los protocolos para la entrega de SMS a través de la WLAN (1803).|Kamel M. SHAHEEN; Brian Gregory KIERNAN; Prabhakar, R. CHITRAPU; Debashish PURKAYASTHA; 429 Ashton Drive, 19406, King of Prusia, PA, EGIPTO|INTERDIGITAL TECHNOLOGY CORPORATION.*; 300 Delaware Avenue, Suite 527, 19801, Wilmington, Delaware, E.U.A.|
269635|Patente|PA/a/2004/005995|18/06/2004|02/09/2009|<i>F02B77/00</i> <b>(2006-01)</b>; <i>F02M35/10</i> <b>(2006-01)</b>|MÉTODO Y SISTEMA DE AISLAMIENTO EN UN MOTOR DE COMBUSTIÓN INTERNA PARA AHORRAR COMBUSTIBLE.|La presente invención se refiere a un método para reducir el aumento de la temperatura del aire de entrada que fluye a través del sistema de aire de entrada hacia la o las cámaras de combustión de un motor de combustión interna montado en un compartimiento de motor que comprende proporcionar protección térmica pre-configurada para cubrir o envolver un conducto de aire de entrada desde el colector de aire hacia el distribuidor de aire de entrada del motor, y aplicar la protección térmica al conducto de aire de entrada para aislar el aire de entrada del calor generado dentro del compartimiento del motor, además comprende aplicar la protección térmica a la turbina de un turbosoplante para comprimir el aire de entrada transportado por el conducto de aire de entrada al motor para reducir el calor irradiado y conducido desde la turbina.|ANTHONY ANTHON; 19565 Montana Lane, FL.33434, Boca Ratón, Florida, E.U.A.|AMERICAN DIESEL & GAS, INC.; 4800 North Federal Highway, Suite 104D, FL-33431, Boca Raton, Florida, E.U.A.|
269636|Patente|PA/a/2006/011149|14/11/2003|02/09/2009|<i>H04B7/208</i> <b>(2006-01)</b>|ESTIMACION DEL NIVEL DE ENERGIA DE TRANSMISION.|Se describe un modelo para la elevación del ruido de usuarios en relación a una medición de interferencia, una pérdida de propagación y una señal deseada para la proporción de interferencia. Para un usuario seleccionado, se determina una perdida de propagación, una medición de interferencia y una proporción deseada de señal a interferencia. Se determina una elevación del ruido para el usuario seleccionado utilizando la medición e interferencia determinada, la pérdida de propagación, la proporción deseada de señal a interferencia y el modelo de elevación de ruido. El nivel de energía de transmisión del usuario seleccionado, es estimado utilizando la elevación de ruido determinada.|Guodong ZHANG; Eldad ZEIRA; Eldad ZEIRA; 500 Peconic Street Apt. 308B, 11779, Ronkonkoma, New York, CHINA|INTERDIGITAL TECHNOLOGY CORPORATION.*; 300 Delaware Avenue, Suite 527, DE-19801, Wilmington, Delaware, E.U.A.|
269637|Patente|MX/a/2007/016453|19/12/2007|02/09/2009|<i>C04B24/28</i> <b>(2006-01)</b>; <i>C08G18/08</i> <b>(2006-01)</b>; <i>C08G18/58</i> <b>(2006-01)</b>|COMPUESTOS POLIMERICOS ANFIFILICOS, METODO PARA SU PRODUCCION Y SU USO.|La invención se refiere a compuestos poliméricos anfifílicos que se producen de tal manera que: a) un compuesto di-, tri- o tetraglicidilo (A) se hace reaccionar con un componente reactivo opcionalmente insaturado (B), que consiste de un ácido graso de 8 a 28 átomos de carbono, un alcohol de 8 a 28 átomos de carbono o una amina secundaria de 8 a 28 átomos de carbono, y después; b) el producto de reacción de la etapa a) se le permite reaccionar con un compuesto poliisocianato alifático o aromático (C), y finalmente; c) el producto de reacción de la etapa b) se hace reaccionar con un compuesto óxido de polialquileno (D) de la fórmula general (I) (ver fórmula (I)) en la cual R1 = H, un radical hidrocarburo alifático, lineal o ramificado y opcionalmente insaturado, que tiene de 1 a 12 átomos de carbono, R2 es un radical hidrocarburo alifático, lineal o ramificado y opcionalmente insaturado que tiene de 1 a 30 átomos de carbono o representa fenilo, m = 0 a 250, n = 3 a 350 y x = 1 a 12, y el óxido de etileno, es decir unidades superiores de óxido de alquileno, se pueden distribuir de cualquier manera en el compuesto óxido de polialquileno (D). Los compuestos poliméricos de la invención son excelentemente adecuados para usarse como agentes para prevenir o suprimir la eflorescencia sobre superficies de compuestos de materiales para construcción, fraguables hidráulicamente, endurecidos, y/o para impartir repelencia al agua a los sistemas fraguables hidráulicamente correspondientes. Además, los productos correspondientes absorben distintivamente menos agua debido al aditivo de la invención, así se hace posible una reducción distinta en los daños por temperaturas heladas y en la oxidación rápida del acero de refuerzo.|Gerhard ALBRECHT; Stefan INGRISCH; Stefan THALER; Mathias BAUER; Jägerweg 7a, 83342, Tacherting, ALEMANIA|CONSTRUCTION RESEARCH & TECHNOLOGY GMBH; Dr.-Albert-Frank-Strasse 32, 83308, Trostberg, ALEMANIA|
269638|Patente|PA/a/2005/006710|20/06/2005|02/09/2009|<i>B67D1/07</i> <b>(2006-01)</b>; <i>A47J31/41</i> (2006-01); <i>A47J31/60</i> (2006-01)|DISPENSADOR DE PRODUCTO DE ALIMENTO CON MECANISMO LIMPIADOR.|La invención se refiere a un dispensador (100) de producto de alimento, que incluye un mecanismo de entrega del alimento y un mecanismo (700) de limpieza. El mecanismo de entrega del alimento incluye una fuente (211) de alimento, un conducto (600) del alimento asociado con la fuente (211) de alimento para recibir un componente (211a) de alimento de la misma, y un mecanismo de dispensado (500) configurado para dispensar las raciones del componente (211a) de alimento desde el conducto (600). El mecanismo (700) de limpieza incluye un conducto (800) de limpieza, asociado con el mecanismo de entrega del alimento para dirigir un fluido limpiador junto con un fluido (987a), una vía del fluido en asociación de limpieza con el mecanismo de entrega del alimento bajo las condiciones para realizar una operación de limpieza del mecanismo de entrega del alimento. Puede proporcionarse un controlador (1000) para conducir automáticamente las operaciones de limpieza con base en las condiciones predeterminadas. El controlador (1000), el mecanismo de entrega y el mecanismo de limpieza (700) pueden ser configurados para conmutar entre el dispensado de las raciones y la operación de limpieza a una pluralidad de intervalos durante un día, sin la intervención sustancial de un operador.|Peter CARHUFF; Takeshi MASU; Gene Frank CLYDE; Edward L. DICKINSON; Andrew C. HARVEY; Edward M. KOLVEK; Michael LAGO; 1321 Grover Road, 54701, Eau Claire, WI, E.U.A.|NESTEC S.A.; Avenue Nestlé 55, CH-1800, Vevey, SUIZA|
269639|Patente|MX/a/2007/010498|28/08/2007|02/09/2009|<i>C07G11/00</i> <b>(2006-01)</b>|GLICOPÉPTIDOS SEMISINTÉTICOS, BASADOS EN VANCOMICINA/DESMETIL-VANCOMICINA, REARREGLADOS, CON ACTIVIDAD ANTIBIÓTICA.|La presente invención se refiere a glicopéptidos semisintéticos, que tienen actividad antibacteriana, se basan en modificaciones de una estructura rearreglada de la vancomicina o la desmetil-vancomicina, en particular, la alquilación o la acilación del sustituyente de amino en la parte de azúcar sustituida con amino, en este estructura, con ciertos grupos de acilo y/o la conversión de la parte de ácido en el anillo macrocíclico de estas estructuras, a ciertas amidas sustituidas. También se suministran composiciones que contienen los compuestos, y métodos de uso de estos compuestos para el tratamiento y/o la profilaxis de enfermedades, especialmente infecciones bacterianas.|Daniel Chu; Zhi-Jie Ni; John Jian-xin Wang; Yaohui Lei; Yu Bai; 3767 Benton Street, 95051, Santa Clara, California, E.U.A.|NOVARTIS VACCINES AND DIAGNOSTICS, INC.*; 4560 Horton Street, 94608-2916, Emeryville, California, E.U.A.|
269640|Patente|PA/a/2006/009342|17/08/2006|02/09/2009|<i>G10L19/04</i> <b>(2006-01)</b>; <i>G10L19/12</i> (2006-01)|METODOS Y DISPOSITIVOS PARA ENFASIS A BAJA FRECUENCIA DURANTE COMPRESION DE AUDIO BASADO EN PREDICCION LINEAL CON EXCITACION POR CODIGO ALGEBRAICO/EXCITACION CODIFICADA POR TRANSFORMADA (ACELP/TCX).|Un aspecto de la presente invención se refiere a un método para enfatizar a baja frecuencia el espectro de una señal de sonido transformada en un dominio de frecuencia y que comprende coeficientes de transformada agrupados en varios bloques, en los cuales se calcula una energía máxima para un bloque y se determina un índice de posición del bloque con energía máxima, se calcula un factor para cada bloque que tiene un índice de posición más pequeño que el índice de posición del bloque con máxima energía, y para cada bloque se determina una ganancia del factor y se aplica a los coeficientes de transformada del bloque.|Bruno Bessette; 1546 Perodeau, J1N 1L2, Rock Forest, Québec, CANADA|VOICEAGE CORPORATION; 750 Chemin Lucerne, Suite 250, H3R 2H6, Ville Mont-Royal, Québec, CANADA|
269641|Patente|PA/a/2006/010849|22/09/2006|02/09/2009|<i>A61K31/56</i> <b>(2006-01)</b>; <i>A61P27/04</i> <b>(2006-01)</b>|USO DE LOTEPREDNOL ETABONATO PARA EL TRATAMIENTO DEL OJO SECO.|En la presente se revela en modalidades un método para trata ojos resecos de moderado a severo en un paciente en necesidad de lo mismo, el método comprende administrar tópicamente al paciente etabonato de Loteprednol en un portador oftalmológicamente aceptable.|STEPHEN P. BARTELS; Silco Hill 16, 14534, Pittsford, Nueva York, E.U.A.|BAUSCH & LOMB INCORPORATED.*; One Bausch & Lomb Place, 14604-2701, Rochester, New York, E.U.A.|
269642|Patente|PA/a/2002/009157|19/09/2002|02/09/2009|<i>A01H5/00</i> <b>(2006-01)</b>; <i>A01K67/027</i> <b>(2006-01)</b>; <i>A01K67/033</i> <b>(2006-01)</b>; <i>A61K48/00</i> <b>(2006-01)</b>; <i>C07K14/705</i> <b>(2006-01)</b>; <i>C07K14/72</i> <b>(2006-01)</b>; <i>C12N1/15</i> <b>(2006-01)</b>; <i>C12N1/19</i> <b>(2006-01)</b>; <i>C12N1/21</i> <b>(2006-01)</b>; <i>C12N15/09</i> <b>(2006-01)</b>; <i>C12N5/10</i> <b>(2006-01)</b>|NUEVO SISTEMA DE EXPRESION GENETICA INDUCIBLE A BASE DEL RECEPTOR DE ECDISONA.|La presente invención se refiere a un sistema de modulación de la expresión genética, este sistema comprende: a) un primer casete de expresión genética que es capaz de ser expresado en una célula huésped, la cual comprende una secuencia de polinucleótidos que codifica un primer polipéptido, el cual incluye: i) un dominio de unión del ADN, que reconoce un elemento de respuesta asociado con un gen, cuya expresión será modulada; ii) un dominio de unión al ligando, que comprende este dominio de unión al ligando de un polipéptido del receptor de la ecdisona; b) un segundo casete de expresión genética, que es capaz de ser expresado en la célula huésped la cual comprende una secuencia de polinucleótidos que codifica un segundo polipéptido, el cual incluye: i) un dominio de transactivación; y ii) un dominio de unión al ligando, que comprende este dominio de unión al ligando de un receptor X de retinoide truncado, que incluye una supresión de al menos los dominios A y B; en que el dominio de transactivación es de un receptor nuclear, diferente del receptor de ecdisona, un receptor X retinoide o un receptor de ultra-espiráculo y en que los dominios de unión al ligando de el primer polipéptido y el segundo polipéptido son diferentes y se dimerizan.|DEAN ERVIN CRESS; SUBBA REDDY PALLI; KAPITSKAYA, Marianna Zinovjevna; 104 Leslie Lane, 18964, Souderton, Pennsylvania, E.U.A.|INTREXON CORPORATION; 1872 Pratt Drive, Suite 1400, 24060, Blacksburg, Virginia, E.U.A.|
