Número de concesión|Tipo de documento|Número de solicitud|Fecha de presentación|Fecha de concesión|Clasificación CIP|Título|Resumen|Inventor(es)|Titular
Gaceta: Patentes, Registros de Modelos de Utilidad y de Diseños Industriales Volúmen: Enero de 2009
263376|Patente|PA/a/2004/000558|17/12/1999|06/01/2009|<i>E06B3/00</i> <b>(2006-01)</b>; <i>E04C2/34</i> <b>(2006-01)</b>|PUERTA DE ACCESO PARA ALCANZAR LOS PRODUCTOS EN UN EXHIBIDOR DE MERCANCIAS REFRIGERADAS.|La presente invención se refiere a un método para producir una puerta de acceso para alcanzar los productos (D) en un exhibidor de mercancías refrigerado (M) que tiene un área de producto (13), la puerta de acceso para alcanzar los productos (D) que tiene un subconjunto de panel de vidrio transparente (G) con primera y segunda ventanas de vidrio (17, 19), caracterizado porque comprende las etapas de: proporcionar un miembro espaciador aislante térmicamente y eléctricamente (S) que tiene una porción de cuerpo separador central interior (21) con una pared exterior (22) que forma bridas de sello lateral (22b) en cada lado de la porción del cuerpo (21); aplicar un miembro de chaveta de enclavamiento (30) para asegurar los extremos del miembro espaciador (S) y de esta manera definir un borde periférico continuo para el subconjunto de panel de vidrio (G), caracterizado por: (1) preensamblar el miembro espaciador (S) en primera y segunda ventanas de vidrio (17, 19) con la porción del cuerpo separador (21) que acopla las superficies internas opuestas (17a, 19a) de las ventanas de vidrio (17, 19) y los márgenes periféricos de las ventanas (17, 19) capturados por las bridas laterales de sello (22b) del miembro espaciador (S) para formar el subconjunto de panel de vidrio (G); y (2) aplicar un material de barrera a la humedad (33) a la superficie de la pared exterior del espaciador y miembros de chaveta de enclavamiento (30); y moldear un bastidor no metálico (F) para circunscribir periféricamente y sellar el subconjunto de panel de vidrio capturado (G) para formar una puerta de acceso para alcanzar los productos (D) que tiene una bisagra interior vertical opuesta y bordes laterales de asa exterior.|JOHN M. ROCHE; JOHN M. RASCH; JOHN A. BERH; 1454 Kentbroke Drive, 63021, Ballwin, Missouri, E.U.A.|HUSSMANN CORPORATION; 12999 St. Charles Rock Road, 63044., Bridgeton, Missouri, E.U.A.|
263377|Patente|PA/a/2005/010786|16/05/2000|06/01/2009|<i>E01C1/04</i> <b>(2006-01)</b>|SISTEMAS DE INTERSECCION.|La presente invención se refiere a un sistema de intersección, el cual comprende caminos, primero y segundo, en forma de anillo en respectivos niveles superior e inferior, pares, primero y segundo, de semi-vías principales, cada mitad de semi-vía principal del primer par de semi-vías principales estando conectada a un respectivo borde del primer camino en forma de anillo y cada mitad de semi-vía principal del segundo par de semi-vías principales estando conectada a un respectivo borde del segundo camino en forma de anillo, pares, primero y segundo, de caminos de penetración, cada camino de penetración del primer par de caminos de penetración estando conectado a un respectivo borde de dicho primer camino en forma de anillo y cada camino de penetración del segundo par de caminos de penetración estando conectado a un respectivo borde del segundo camino en forma de anillo, dicho primer par de semivías principales extendiéndose en direcciones diferentes hacia el segundo par de semi-vías principales en un plano, dicho primer par de caminos de penetración extendiéndose en una dirección diferente a dicho segundo par de caminos de penetración en un plano, cada semi-vía principal estando formada por dos caminos de un sentido, cada camino de penetración del primer par de caminos de penetración conduciendo a un respectivo camino de una sentido de una semi-vía principal asociada del segundo par de semi-vías principales, el tráfico del cual se desplaza en la misma dirección de aquella del respectivo camino de penetración y cada camino de penetración del segundo par de caminos de penetración conduciendo a un respectivo camino de un sentido de una semi-vía principal asociada del primer par de semi-vías principales, el tráfico del cual se desplaza en la misma dirección que aquella del respectivo camino de penetración.|JANG HEE LEE; 224-1306, Family  Apartment, Munjung-Dong, 138-200, Songpa-Cu, Seúl, REPUBLICA DE COREA|JANG HEE LEE; 224-1306, Family Apartment, Munjung-Dong, 138-200, Songpa-Cu, Seúl, REPUBLICA DE COREA|
263378|Patente|PA/a/2005/010897|10/10/2005|06/01/2009|<i>A47C4/20</i> <b>(2006-01)</b>|DISPOSITIVO ANTI PELLIZCO PARA USARSE EN UNA SILLA PLEGABLE.|La presente invención se refiere a una silla plegable con elemento anti pellizco, que comprende: una unidad de asiento; una unidad de pata frontal; una unidad de pata posterior que incluye una flecha de pata posterior; una unidad del elemento anti pellizco, la unidad del elemento anti pellizco incluye una unidad de horquilla y una flecha adicional, la flecha adicional se coloca para deslizarse dentro de la flecha de pata posterior, la unidad de horquilla se asegura a la flecha adicional y se conecta por pivote a la unidad de pata frontal; la unidad de pata posterior y la unidad de asiento se conectan por pivote entre si por medio de una unidad de pivote, la unidad de pata frontal y la unidad de asiento se conectan por pivote entre si por medio de una unidad de pivote adicional, la flecha adicional tiene dos partes de diferentes diámetros con un asiento de transición entre las dos partes, la unidad de horquilla se ajusta en la parte de la flecha adicional cuyo diámetro es menor que la otra parte de tal forma que limita el viaje de la unidad de horquilla en relación con la flecha adicional.|Ming-Chin LU; Hui-Chan LIANG; David Wayne Forbes; Marian Harding Cochran; Chin-Shu YEH; 12F 198 Sondger Road, Taipei, TAIWAN, PROV. CHINA|ATICO INTERNATIONAL USA, INC.*; 501 South Andrews Avenue, 33301, Fort Lauderdale, FL, E.U.A.|
263379|Patente|PA/a/2005/009045|12/07/2001|06/01/2009|<i>G01N33/48</i> <b>(2006-01)</b>; <i>C12Q1/00</i> <b>(2006-01)</b>; <i>G01N33/00</i> <b>(2006-01)</b>; <i>G01N33/53</i> <b>(2006-01)</b>; <i>G01N33/573</i> <b>(2006-01)</b>|METODOS PARA DETERMINAR UN RIESGO INCREMENTADO DE QUE UNA MUJER TENGA UN FETO AFECTADO CON SINDROME DE DOWN.|La presente invención se refiere a métodos para analizar muestras biológicas de uno o más de leptina, pro-rerina o renina para proporcionar información predictiva respecto a la probabilidad de que una mujer tenga un feto con Síndrome de Down.|M. R. PANDIAN; 27432 Almendra, 92691, Mission Viejo, CA, E.U.A.|QUEST DIAGNOSTICS INVESTMENTS INCORPORATED; 300 Delaware Avenue, 19899., Wilmington, Delaware, E.U.A.|
263380|Patente|PA/a/2002/010936|07/11/2002|19/12/2008|<i>B23K20/12</i> <b>(2006-01)</b>; <i>B23K37/00</i> <b>(2006-01)</b>|SOLDADURA POR AGITACION Y FRICCION DE COMPUESTOS DE MATRIZ DE METAL, ALEACIONES FERROSAS, ALEACIONES NO FERROSAS Y SUPERALEACIONES UTILIZANDO UNA HERRAMIENTA SUPERABRASIVA.|Una sonda para soldar por agitación y fricción MMCs, aleaciones ferrosas, aleaciones no ferrosas, Y superaleaciones, así como aleaciones no ferrosas, la sonda (28) incluye un vástago (30), un hombro (32), y un perno  (34) colocado a través del hombro y en el vástago, en donde el perno y el hombro incluyen por lo menos un revestimiento que comprende un material superabrasivo, el perno y el hombro son diseñados para reducir los elevadores de fatiga, la colocación de un collar (36) alrededor de una porción del hombro con relación al vástago, y la incorporación de un manejo térmico mediante el suministro de una barrera al flujo térmico (38) entre el hombro y el vástago, y una segunda barrera al flujo térmico (40) entre el collar y la herramienta.|NELSON, Tracy, W.; SORENSEN, Carl, D.; PACKER, Scott; FELTER, Paul, Allen;  1120 West 820 North, 84601., Provo, Utah, E.U.A.|BRIGHAM YOUNG UNIVERSITY; PACKER, Scott; FELTER, Paul, Allen; A-285 ASB, Col. P.O. Box 21231, 84602-1231, Provo, Utah, E.U.A.|
263381|Patente|PA/a/2006/002104|22/08/2002|17/12/2008|<i>B60G9/00</i> <b>(2006-01)</b>; <i>B60G11/113</i> <b>(2006-01)</b>; <i>B60G11/46</i> <b>(2006-01)</b>|DISPOSITIVO PARA CONECTAR LOS COMPONENTES DE UN SISTEMA DE SUSPENSION AL ALOJAMIENTO AXIAL.|La presente invención se refiere a un método para soldar un dispositivo de conexión de eje a un alojamiento de eje, teniendo el dispositivo de conexión de eje una base que incluye primera y segunda porciones de extremo de base separadas por una porción de cintura de base, la primera porción de extremo base incluye un primer reborde lateral que se extiende lateralmente, primera y segunda orillas que se extienden longitudinalmente, colocadas en lados opuestos del dispositivo, y primera y segunda esquinas colocadas entre el primer reborde lateral y adyacentes al mismo, , con la primera y segunda orillas extendiéndose longitudinalmente, y la segunda porción de extremo de base que incluye un segunda reborde lateral que se extiende lateralmente, tercera y cuarta orillas que se extienden longitudinalmente, colocadas en lados opuestos del dispositivo, y tercera y cuarta esquinas colocadas entre el segundo reborde lateral y adyacentes al mismo, con la tercera y cuarta orillas extendiéndose longitudinalmente; y comprendiendo el método los pasos de: iniciar un primer cordón de soldadura en un punto de inicio de cordón de soldadura colocado a lo largo de la primera orilla que se extiende longitudinalmente de la primera porción de extremo de base; continuar el primer cordón de soldadura a lo largo de la primera orilla que se extiende longitudinalmente, hacia la primera esquina, en un primer punto final del primer cordón de soldadura colocado longitudinalmente hacia adentro de la primera esquina; voltear el primer cordón de soldadura sobre sí mismo en el primer punto del extremo del primer cordón de soldadura y extenderlo a lo largo de la primera orilla que se extiende longitudinalmente, en el punto de inicio del primer cordón de soldadura, para formar una primera porción de soldadura de doble paso para el primer cordón de soldadura; continuar el primer cordón de soldadura a lo largo de la primera orilla que se extiende longitudinalmente, desde el punto de inicio del primer cordón de soldadura, a lo largo de la porción de cintura de base y a lo largo de la tercera orilla que se extiende en forma longitudinal de la segunda porción de extremo de base, hasta un segundo punto de extremo del primer cordón de soldadura, colocado longitudinalmente hacia adentro de la tercera esquina; voltear el primer cordón de soldadura sobre sí mismo en el punto de extremo del segundo cordón de soldadura y extenderlo a lo largo de la tercera orilla que se extiende longitudinalmente, en un primer punto de terminación del primer cordón de soldadura colocado a lo largo de la tercera orilla que se extiende longitudinalmente, para formar una segunda porción de soldadura de doble paso para el primer cordón de soldadura; iniciar un segundo cordón de soldadura en un punto de inicio del segundo cordón de soldadura, colocado a lo largo de una de la segunda y cuarta orillas que se extienden longitudinalmente; continuar el segundo cordón de soldadura a lo largo de una de la segunda y cuarta orillas que se extienden en forma longitudinal, hacia una de la segunda y cuarta esquinas, en un primer punto de extremo del segundo cordón de soldadura colocado longitudinalmente hacia dentro de una de la segunda y cuarta orillas; girar el segundo cordón de soldadura sobre sí mismo en el primer punto de extremo del segundo cordón de soldadura y extenderlo a lo largo de una de la segunda y cuarta orillas que se extienden longitudinalmente, hasta el punto de inicio del segundo cordón de soldadura, para formar una primera porción de soldadura de doble paso para el segundo cordón de soldadura; continuar el segundo cordón de soldadura a lo largo de una de la segunda y cuarta orillas que se extienden longitudinalmente, desde el punto del inicio del segundo cordón de soldadura, a lo largo de la porción de cintura de base y a lo largo de otra de la segunda y cuarta orillas que se extienden longitudinalmente, hasta un segundo punto de extremo del segundo cordón de soldadura colocado longitudinalmente hacia adentro de otra de la segunda y cuarta esquinas; y girar el segundo cordón de soldadura sobre sí mismo en el segundo punto de extremo del segundo cordón de soldadura y extenderlo a lo largo de la segunda y cuarta orillas que se extienden longitudinalmente, hacia un punto terminal del segundo cordón de soldadura, colocado a lo largo de otra de la segunda y cuarta orillas que se extiende longitudinalmente, para formar una segunda porción de soldadura de doble paso para el segundo cordón de soldadura.|SERGE A. BARLAS; MICHAEL BRANNIGAN; 1913 Cambridge Drive, 60174, St. Charles, Illinois, E.U.A.|THE BOLER COMPANY.*; 500 Park Boulevard, Suite 1010, 60143, Itasca, Illinois, E.U.A.|
263382|Patente|PA/a/2004/006491|01/07/2004|19/12/2008|<i>G01N33/50</i> <b>(2006-01)</b>; <i>A61K38/00</i> <b>(2006-01)</b>; <i>A61K45/00</i> <b>(2006-01)</b>; <i>A61P19/08</i> <b>(2006-01)</b>; <i>A61P3/04</i> <b>(2006-01)</b>; <i>A61P9/00</i> <b>(2006-01)</b>; <i>A61P9/10</i> <b>(2006-01)</b>; <i>C07K14/00</i> <b>(2006-01)</b>; <i>C07K14/35</i> <b>(2006-01)</b>; <i>C07K14/435</i> <b>(2006-01)</b>; <i>C07K14/705</i> <b>(2006-01)</b>; <i>C07K14/715</i> <b>(2006-01)</b>; <i>C07K19/00</i> <b>(2006-01)</b>; <i>C12N1/15</i> <b>(2006-01)</b>; <i>C12N1/19</i> <b>(2006-01)</b>; <i>C12N1/21</i> <b>(2006-01)</b>; <i>C12N15/09</i> <b>(2006-01)</b>; <i>C12N15/62</i> <b>(2006-01)</b>; <i>C12N5/10</i> <b>(2006-01)</b>; <i>C12N9/02</i> <b>(2006-01)</b>; <i>C12Q1/02</i> <b>(2006-01)</b>; <i>C12Q1/26</i> <b>(2006-01)</b>; <i>C12Q1/66</i> <b>(2006-01)</b>; <i>G01N33/15</i> <b>(2006-01)</b>; <i>G01N33/68</i> <b>(2006-01)</b>; <i>G01N33/74</i> <b>(2006-01)</b>|PROCEDIMIENTO DE DETECCIÓN DE LIGANDOS DEL RECEPTOR DE LA LEPTINA.|La presente solicitud tiene como objeto un procedimiento de detección de ligandos del receptor de la leptina por medición de la transferencia de energía entre unas proteínas de fusión compuestas de receptores de la leptina, y unas proteínas donantes y aceptoras de energía; se refiere además a unas proteínas de fusión para la modalidad de este procedimiento.|RALPH JOCKERS; CYRIL COUTURIER; 94 Rue de Gometz, F91440, Bures Sur Yvette, FRANCIA|AVENTIS PHARMA S. A.; INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE Y CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE; 20 avenue Raymond Aron, F-92160, Antony, , FRANCIA|
263383|Patente|PA/a/2005/009056|25/08/2005|19/12/2008|<i>A61K31/422</i> <b>(2006-01)</b>; <i>A61P3/00</i> <b>(2006-01)</b>; <i>C07D413/12</i> <b>(2006-01)</b>; <i>C07D419/12</i> <b>(2006-01)</b>; <i>C07D471/04</i> <b>(2006-01)</b>|DERIVADOS DE CICLOALQUILO 1,3-SUSTITUIDOS QUE TIENEN GRUPOS ACIDICOS, PRINCIPALMENTE GRUPOS HETEROCICLICOS, PROCEDIMIENTOS PARA SU PREPARACION Y SU USO COMO MEDICAMENTOS.|La invención se refiere a derivados de cicloalquilo 1,3-sustituidos que tienen grupos acídicos, principalmente heterocíclicos y a sus sales fisiológicamente compatiles y derivados fisiológicamente funcionales; la invención se refiere a compuestos de la fórmula (I) (ver fórmula (I)), en donde los grupos son como se define en la memoria descriptiva, además de sus sales fisiológicamente compatibles y a un método para su preparación; los compuestos son adecuados para el tratamiento y/o prevención de trastornos del metabolismo de ácidos grasos y trastornos de utilización de glucosa, además de trastornos en los cuales juega un papel la resistencia a insulina.|HEINER GLOMBIK; EUGEN FALK; HANS-LUDWIG SCHAEFER; STEFANIE KEIL; WOLFGANG WENDLER; DIRK GRETZKE; CHRISTIAN STAPPER; JOCHEN GOERLITZER; Stegstrasse 60, 60594, Frankfurt am Main, ALEMANIA|SANOFI-AVENTIS DEUTSCHLAND GMBH; Brüningstrasse 50, 65929, Frankfurt am Main, ALEMANIA|
263384|Patente|PA/a/2006/007061|20/06/2006|19/12/2008|<i>A61F13/15</i> <b>(2006-01)</b>|ARTICULO ABSORBENTE CON FORMA ADAPTADA CON CAPACIDAD DE ABSORCION MEJORADA.|La invención se relaciona con un artículo absorbente con una dirección longitudinal y una dirección transversal y comprende un cuerpo de absorción el cual está incluido en una cubierta y comprende al menos una capa de absorción, la cubierta tiene una superficie (102) permeable al líquido y una superficie (103) impermeable al líquido. El cuerpo de absorción comprende una segunda parte (105, 305, 405) de absorción la cual está separada y desplazada en la dirección longitudinal de una primera parte (104, 304, 404) de absorción. La primera parte (104, 304, 404) de absorción tiene una porción (104b, 304b, 404b) en forma de lengüeta que se pretende que esté dispuesta entre las dos piernas (105b,c; 305b,c; 405b,c) se extiende esencialmente en dirección longitudinal en la segunda parte (105, 305, 405) de absorción de tal manera que las indicaciones (126a,b; 326a,b; 426a,b) de doblez están formada en el cuerpo de absorción entre la porción (104b, 304b, 404b) en forma de lengüeta y al menos cada pierna (105b,c; 305b,c; 405b,c). La invención también se relaciona a un método para la fabricación de un artículo absorbente como se describe previamente.|FREDRIK ASP; HENRIK CARLÉN; MORGAN HANSSON; Boklundsvägen 5, S-439 35, Onsala, SUECIA|SCA HYGIENE PRODUCTS AB; , S-405 03, Göteborg, SUECIA|
263385|Patente|PA/a/2005/005032|11/05/2005|06/01/2009|<i>C07D273/00</i> <b>(2006-01)</b>; <i>A61K31/395</i> <b>(2006-01)</b>; <i>A61P33/00</i> <b>(2006-01)</b>; <i>A61P43/00</i> <b>(2006-01)</b>; <i>C12P17/14</i> <b>(2006-01)</b>|SUSTANCIA FKI-1033 NOVEDOSA Y PROCESO PARA PRODUCIR LA MISMA.|La presente invención está comprendida de microorganismo de cultivo que tienen la capacidad para producir la sustancia FKI-1033 representado por la fórmula: (ver fórmula) en un medio, la sustancia FKI-1033 de acumulación en el medio de cultivo, y la sustancia FKI-1033 aislada de la masa cultivada. La sustancia FKI-1033 de este modo obtenida tiene actividad de inhibición de unión de rianodina, actividad insecticida y actividad antihelmíntica, y se espera como fármacos útiles como agroquímicos, fármacos y medicamentos veterinarios en efectividad y toxicidad.|SATOSHI OMURA; KAZURO SHIOMI; ROKURO MASUMA; 3 - 12, Okamoto 3 -chome, 157 - 0076, Setagaya - ku, Tokio, JAPON|THE KITASATO INSTITUTE.*; 9 - 1, Shirokane 5 - chome, 108-8642, Minato - ku, Tokyo, JAPON|
