Número de concesión|Tipo de documento|Número de solicitud|Fecha de presentación|Fecha de concesión|Clasificación CIP|Título|Resumen|Inventor(es)|Titular
Gaceta: Patentes, Registros de Modelos de Utilidad y de Diseños Industriales Volúmen: Octubre de 2009
270456|Patente|PA/a/2005/003915|13/04/2005|30/09/2009|<i>G06F17/30</i> <b>(2006-01)</b>|DISPOSITIVO PARA ALMACENAR UNA LISTA DE ITEMS Y METODOS PARA ALMACENAR UN ITEM EN UN DISPOSITIVO DE ESTE TIPO.|La invención se refiere a un dispositivo (5) para almacenar una lista de elementos, en la cual cualquier elemento (J) que ha sido presentado a éste es almacenado en último lugar. El dispositivo de la invención comprende una primera unidad de memoria (3) y medios para seleccionar aleatoriamente un elemento almacenado en la primera unidad de memoria, tal que el elemento seleccionado puede ser suprimido y un nuevo elemento presentado, almacenado cuando la primera unidad de memoria está llena, y un nuevo elemento debe ser almacenado. La invención también se refiere a un método para almacenar un elemento (J) en un dispositivo (5) de este tipo.|Eric DIEHL; La Buzardière, F-35340, Liffre, FRANCIA|THOMSON LICENSING S.A.*; 46 quai Alphonse Le Gallo, F-92100, Boulogne-Billancourt, FRANCIA|
270457|Patente|PA/a/2006/008699|02/08/2006|30/09/2009|<i>A61F13/53</i> <b>(2006-01)</b>|ARTICULO ABSORBENTE.|Un objetivo de la presente invención es proporcionar un artículo absorbente el cual no provoca incomodidad al usuario cuando lo use, particularmente después de que un absorbedor absorbe un fluido corporal que se va a expandir, y el cual es capaz de recibir orina y heces por separado. El objetivo se obtiene por un artículo absorbente que incluye: un limitador de fugas que tiene una lámina y dos bolsas que se proporcionan por separado a la derecha y a la izquierda de un lado superior de la lámina, cada una de las dos bolsas tiene una abertura que se orienta una hacia la otra; y un absorbedor que tiene por lo menos una capa y que contiene un polímero superabsorbente y capaz de absorber un fluido corporal, que se proporciona en cada una de las dos bolsas.|Migaku SUZUKI; Reiko MORIYA; Katsumi ANDO; Hiroko SEKIGUCHI; Satomi TAKEMATSU; c/o Japan Absorbent Technology Institute, 2-26-5, Nihonbashi Hamacho, 103-0007, Chuo-ku, Tokio, JAPON|JAPAN ABSORBENT TECHNOLOGY INSTITUTE; 2-26-5, Nihonbashi Hamacho, 103-0007 chome, 100-8086, Chuo-ku, Tokio, JAPON|
270458|Patente|MX/a/2007/006547|01/06/2007|30/09/2009|<i>H02M7/06</i> <b>(2006-01)</b>; <i>H05B33/00</i> <b>(2006-01)</b>; <i>H05B37/00</i> <b>(2006-01)</b>|RECTIFICACIÒN ÙNICA DE SERIE DE LUCES.|Un circuito de una cadena de luces decorativas mejoradas que comprende rectificación de puente completo que se localiza en o corriente abajo del enchufe frontal, en donde el circuito de rectificación contiene uno o más elementos reductores de voltaje o de filtración con el fin de reducir o limitar la corriente activadora de LED y reducir (filtrar) las fluctuaciones de la DC y 1 ó 2 conjuntos de serie de LED. Los circuitos de rectificación adicionales y los conjuntos de serie de LED se pueden agregar en paralelo al primero en un "modo apilado", en donde cada circuito de rectificación y serie de LED se establece eléctricamente independiente de circuitos anteriores y subsecuentes. Esto le elimina las restricciones de sumatoria de carga de corriente de diodo de rectificación impuestas por la técnica anterior y el peligro de seguridad asociado debido a un sobrecalentamiento de diodo.|David ALLEN; 1790 Yardley, Langhorne Road, Heston Hall Suite 206, 19067, Yardley, Pennsylvania, E.U.A.|FIBER OPTIC DESIGNS, INC.; 1790 Yardley, Langhorne Road, Heston Hall Suite 206, 19067, Yardley, Pennsylvania, E.U.A.|
270459|Patente|PA/a/2006/008367|25/07/2006|30/09/2009|<i>C03B18/02</i> <b>(2006-01)</b>|PRODUCCION DE VIDRIO PLANO POR MEDIO DE FLOTACION SIN PUNTO FIJO.|La invención se refiere a un método y un dispositivo para la producción de vidrio plano, que comprende la flotación continua del vidrio (1) fundido sobre un baño (5) de metal fundido en una instalación de flotación, con lo cual el vidrio de flotación gradualmente forma un listón móvil en el baño de metal sin tener ningún punto fijo en la instalación. Para ese propósito, el metal fundido puede ser vaciado en los puntos (6) que pueden ser puntos fijos y, en particular, en el punto de flotación más corriente arriba localizado sobre el eje longitudinal del baño. El vidrio puede ser un vidrio precursor de vitrocerámica. De acuerdo con la invención, es posible producir placas grandes de vitrocerámica, mayores a 75 cm, así como placas muy finas, más delgadas que 3 mm.|Angel-Francisco COBO HEDILLA; Maurice LEMAILLE; Catherine GOULAS; Saint-Gobain Glass España, Avda. De Lugo, 110, E-33400, Aviles, ESPAÑA|SAINT-GOBAIN GLASS FRANCE.*; 18 avenue d'Alsace, F-92400, Courbevoie, FRANCIA|
270460|Patente|PA/a/2006/003139|28/03/2001|30/09/2009|<i>B05D7/22</i> <b>(2006-01)</b>; <i>B05D7/24</i> <b>(2006-01)</b>; <i>B65D1/02</i> <b>(2006-01)</b>; <i>B29C41/08</i> <b>(2006-01)</b>; <i>B29C49/02</i> <b>(2006-01)</b>; <i>B29C49/24</i> <b>(2006-01)</b>; <i>B29D22/00</i> <b>(2006-01)</b>; <i>B32B9/04</i> <b>(2006-01)</b>; <i>B65D23/02</i> <b>(2006-01)</b>|RECIPIENTE PLASTICO CON UNA SUPERFICIE INTERNA TRATADA CON CARBON.|Se proporciona un método para realizar un recipiente de capas múltiples moldeando por soplado que tiene una porción de pared superior colocada por debajo de la porción de pared superior; y una porción de base colocada por debajo de la porción de pared lateral intermedia. El recipiente incluye una capa interna moldeada formada a partir de un material plástico, la capa interna tiene una longitud y una superficie interna de carbón tratado; y una capa externa moldeada a partir de plástico reciclado que es sustancialmente coextensivo con la capa interna. La capa exterior reciclada comprende al menos 40% en peso total del recipiente, pero puede comprender más de 90% en peso. En una modalidad preferida, el espesor de las capas interna y externas se ajusta de manera controlable a lo largo de sus longitudes verticales respectivas. Si la funcionalidad deseable, la capa interna y/o capa externa puede también incluir materiales portadores y/o materiales absorbente/reaccionante de oxígeno.|William A. SLAT; 164 North Grand Pointe, MI-49230, Brooklyn, Michigan, E.U.A.|PLASTIPAK PACKAGING, INC.; 9135 General Court, MI-48170, Plymouth, Michigan, E.U.A.|
270461|Patente|MX/a/2007/002353|27/02/2007|30/09/2009|<i>F16L25/00</i> <b>(2006-01)</b>|JUNTA ROSCADA PARA TUBOS DE ACERO.|La presente invención se refiere a una junta roscada para un tubo de acero que tiene un elemento de perno que tiene una rosca macho ahusada, una porción que forma el sello de metal y una porción que forma el codo de torsión, y un elemento de caja que tiene una rosca hembra ahusada, una porción que forma el sello de metal y una porción que forma el codo de torsión correspondientes a los de la porción del perno, caracterizada en que las roscas que constituyen la rosca macho ahusada y la rosca hembra ahusada tienen una primera porción de rosca trapezoidal que no tiene contacto simultáneo en los flancos - de carga y los flancos de enchufe, y una segunda porción de rosca trapezoidal que tienen contacto en los flancos de carga y en los flancos de enchufe y que tiene huecos en las superficies de la raíz de rosca y las superficies de la cresta de la rosca, en donde la primera porción de rosca trapezoidal tiene contacto con los flancos de carga y las superficies de la raíz de la rosca, y los huecos en las superficies de la cresta de la rosca y los flancos de enchufe.|Masaaki Sugino; Miyuki Yamamoto; Michihiko Iwamoto; Shigeo Nagasaku; c/o Sumitomo metal industries, ltd., 5-33, Kitahama 4-chome, 541-0041, Chuo-ku, Osaka, JAPON|SUMITOMO METAL INDUSTRIES, LTD; VALLOUREC MANNESMANN OIL & GAS FRANCE; 5-33, Kitahama 4-chome, Chuo-ku, 541-0041, Osaka-shi, Osaka, JAPON|
270462|Patente|PA/a/2006/012590|31/10/2006|30/09/2009|<i>C08L33/12</i> <b>(2006-01)</b>|COMPUESTO DE MOLDEO PARA PARTES MOLDEADAS CON GRAN RESISTENCIA A LA INTEMPERIE.|Una composición de moldeo que incluye los siguientes componentes: un copolimero (I); polimerizado en una medida de 90 a 100% por peso de metil metacrilato, estireno y anhídrido maleico y, si es apropiado, de 0 a 10% por peso de otros monómeros copolimerizables con metil metacrilato, un copolimero (II), que es un compuesto de polímero desde 95 a 99.5% por peso de metil metacrilato, y desde 0.5 a 5% por peso de metil metacrilato, cuya viscosidad de solución en cloroformo a 25ºC (ISO 1628 - Parte 6) es de 50ª 55 ml/g, y c. aditivos, auxiliares y/o rellenos opcionales convencionales, que se caracteriza en que: la viscosidad de solución del copolimero (I) en cloroformo a 25ºC (ISO 1628 - Parte 6) es menor que o igual a 55 ml/g.|ALBRECHT, Klaus; WICKER, Michael; HÖSS, Werner; SCHULTES, Klaus; MOHRMANN, Martin; Vogelsbergstrasse 20, 55129, Mainz, ALEMANIA|EVONIK RÖHM GMBH; Kirschenallee, 64293, Darmstadt, ALEMANIA|
270463|Patente|PA/a/2006/014368|08/12/2006|30/09/2009|<i>C08L67/06</i> <b>(2006-01)</b>; <i>C08L67/07</i> <b>(2006-01)</b>; <i>C09D167/06</i> <b>(2006-01)</b>; <i>C09D167/07</i> <b>(2006-01)</b>; <i>H01B3/42</i> <b>(2006-01)</b>; <i>H02K3/30</i> <b>(2006-01)</b>; <i>H02K3/44</i> <b>(2006-01)</b>|FORMULACION DE RESINA DE IMPREGNACION.|La presente invención se refiere a una formulación de resma que contiene un componente A que presenta una resma de poliéster insaturada que contiene éter alílico, un componente B que contiene una resma de poliéster insaturada distinta al componente A, terminada en diciclopentadieno, un componente C que contiene otro polímero insaturado distinto a las resinas de poliéster de los componentes A y B, así como eventualmente endurecedores, aceleradores, estabilizadores, aditivos y aditivos de reología, así como a su uso para impregnar arrollamientos, para producir materiales de base para aislamientos de superficie y para cubrir subconjuntos planos.|TÖDTER-KÖNIG, Sascha; HEGEMANN, Güner; ABENDROTH, Mark; LIENERT, Klaus-W.; Hostentwiete 33, 22763, Hamburg, ALEMANIA|ALTANA ELECTRICAL INSULATION GMBH; Abelstr 45, 46483, Wesel, ALEMANIA|
270464|Patente|PA/a/2006/008406|26/07/2006|01/10/2009|<i>A61K31/454</i> <b>(2006-01)</b>; <i>C07D231/56</i> <b>(2006-01)</b>; <i>A61K31/416</i> <b>(2006-01)</b>; <i>A61P3/10</i> <b>(2006-01)</b>|DERIVADOS DE INDAZOL COMO INHIBIDORES DE LIPASAS SENSIBLES A HORMONAS.|La presente invención se refiere a los derivados de indazol de las fórmulas generales I o II que tienen los significados indicados en la descripción, a las sales de éstos útiles desde un punto de vista farmacéutico y a la utilización de estos como medicamentos. (ver fórmulas (I) y (II)).|GÜNTER MÜLLER; HUBERT HEUER; STEFAN PETRY; KARL-HEINZ BARINGHAUS; GERHARD ZOLLER; Höhenstrasse 8, 61137, Schöneck, ALEMANIA|SANOFI-AVENTIS DEUTSCHLAND GMBH; Brüningstrasse 50, D-65929, Frankfurt am Main, ALEMANIA|
270465|Patente|MX/a/2007/008601|13/07/2007|01/10/2009|<i>F21S10/00</i> <b>(2006-01)</b>; <i>F21S8/00</i> <b>(2006-01)</b>|BALIZA PORTUARIA.|Baliza portuaria que comprende unos medios de iluminación y que está destinada a situarse junto a las farolas, faros, o señales luminosas roja y verde de entrada a puerto. Dicha baliza comprende un arco autoportante, de altura máxima sensiblemente superior a la altura del foco de la farola, faro o señal luminosa, y comprende además un conjunto electrónico de alimentación y control de los medios de iluminación. Estos últimos están distribuidos sobre el arco autoportante, entre los dos extremos del arco a lo largo del mismo, están encarados de manera que son visibles por una embarcación o similar que se aproxima al puerto, y el color de su iluminación se corresponde con el de la respectiva farola, faro o señal luminosa reglamentarios de entrada a puerto, que, tal como se ha mencionado anteriormente, puede ser roja o verde.|ALVARO ORTIZ SACRISTAN; C/Enrique Granados N. 6, 08007, Barcelona, ESPAÑA|ARCH BEACON, S.L.*; Avenida Diagonal No. 534, 3º 1ª, 08006, Barcelona, ESPAÑA|
