Número de concesión|Tipo de documento|Número de solicitud|Fecha de presentación|Fecha de concesión|Clasificación CIP|Título|Resumen|Inventor(es)|Titular
Gaceta: Patentes, Registros de Modelos de Utilidad y de Diseños Industriales Volúmen: Octubre de 2011
290656|Patente|MX/a/2007/001919|16/02/2007|30/09/2011|<i>B01F7/02</i> <b>(2006-01)</b>; <i>B01F7/04</i> <b>(2006-01)</b>; <i>B05C5/00</i> <b>(2006-01)</b>|APARATO DE REVESTIMIENTO DE ACCIÓN RÁPIDA.|Se describe un nuevo dispositivo y proceso para aplicar de forma continua revestimientos, tal como resina y aditivos o polímeros y similares, a minerales. El dispositivo y aparto difieren sustancialmente de los procesos normales de revestimiento por lotes, actualmente usados por la industria. El aparato usa un cilindro horizontal (1) con un transportador de tornillo interno (11, 10) y una serie de orificios de inyección (101-106) distribuidos a lo largo del cilindro. Los minerales que se van a revestir se precalientan y se hacen pasar a través del cilindro mezclador usando un transportador de tornillo 8que puede comprender uno o mas tornillos con cuchillas de separación variable). Conforme las partículas de mineral pasan a través del cilindro se inyectan varios materiales de revestimiento por los orificios de inyección. Se describen el sistema completo, se explica el método de uso y se describe el sistema de control que permite los diferentes productos.|ROBERT H. MIZWICKI; KELLEY J. KERNS; 5 S 705 Cloverdale Court, 60540, Naperville, Illinois, E.U.A.|ROBERT H. MIZWICKI; KELLEY J. KERNS; 5 S 705 Cloverdale Court, 60540, Naperville, Illinois, E.U.A.|
290657|Patente|MX/a/2007/016263|18/12/2007|30/09/2011|<i>A61L27/18</i> <b>(2006-01)</b>; <i>A61L31/06</i> <b>(2006-01)</b>|POLIETERESTERES REABSORBIBLES Y SU UTILIZACION PARA LA PREPARACION DE IMPLANTES MEDICINALES.|La invención se refiere a la utilización de copolímeros de bloque reabsorbibles que comprenden unidades poliéter y unidades poliéster para la preparación de implantes quirúrgicos, los cuales son adecuados para el organismo humano o animal, y a los copolímeros de bloque correspondientes. Los nuevos copolímeros de bloque conformes a la invención, utilizados conforme a la invención, se caracterizan por una elevada resistencia mecánica y por una rápida cinética de reabsorción.|BERTHOLD BUCHHOLZ; ANJA ENDERLE; Grabenstrasse 16a, 55437, Ockenheim, ALEMANIA|EVONIK RÖHM GMBH; Kirschenallee 45, 64293, Darmstadt, , ALEMANIA|
290658|Patente|PA/a/2004/011453|18/11/2004|29/09/2011|<i>C12N15/09</i> <b>(2006-01)</b>; <i>C12N15/67</i> <b>(2006-01)</b>|IRES DE HSP 101 DE MAIZ.|La presente invención se refiere a un nuevo elemento IRES (sitio interno para la entrada al ribosoma), el IRES-ZmHsp101, que tiene una secuencia que corresponde a la región no traducida 5´ (5´UTR) del mRNA de Hsp101 de maíz, o a fragmentos de dicha secuencia. Esta secuencia puede ser utilizada para la expansión mono, bicistrónica o policistrónica de proteínas recombinantes en eucariontes, que típicamente solo son capaces de producir proteínas recombinantes mediante construcciones monocistrónicas. Otra modalidad de contar con un IRES vegetal es poder estudiar los mecanismos de traducción (estructuras del mRNA y factores que unen) cap-independientes propios de las plantas.|JORGE NIETO SOTELO; TSVETANKA D. DINKOVA; ESTELA SÁNCHEZ QUINTANAR; LUZ MARÍA MARTÍNEZ MEJÍA; Avenida Universidad #2001, Col. Chamilpa, 62210, CUERNAVACA, Morelos, MEXICO|UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO; 9º Piso de la Torre de Rectoría s/n, Col. Ciudad Universitaria, 04510, COYOACAN, Distrito Federal, MEXICO|
290659|Patente|MX/a/2009/006514|17/06/2009|03/10/2011|<i>C02F5/08</i> <b>(2006-01)</b>; <i>C02F5/12</i> <b>(2006-01)</b>; <i>C07C215/12</i> <b>(2006-01)</b>; <i>C07C217/28</i> <b>(2006-01)</b>; <i>C23C22/00</i> <b>(2006-01)</b>|FUNCIONALIDAD DE ANTICORROSIVOS A BASE DE AMINAS PARA SUPERFICIES DE METAL GALVANIZADAS Y METODOS PARA USO|Se describe una composición y método para inhibir la formación de óxido blanco en superficies galvanizadas. La composición incluye monoaminas y poliaminas hidroxil-sibstituidas, derivados de imino y derivados de hidroxiamina. La composición puede introducirse en la superficie galvanizada, especialmente en un sistema de agua industrial, usando una variedad de métodos o programas diferentes que incluyen integrarse con los programas actuales o desarrollar un programa nuevo.|KIDAMBI SRIKANTH S.; GREENE NATHANIEL; , Col. 920 Fairway Drive #207, 60563, Naperville, Illinois, Illinois, E.U.A.|NALCO COMPANY; 1601 West Diehl Road, 60563-1198, Naperville, Illinois, E.U.A.|
290660|Patente|MX/a/2007/014354|16/11/2007|30/09/2011|<i>E04B9/00</i> <b>(2006-01)</b>|CONEXION EN T PRINCIPAL MEJORADA.|Una conexión en t principal con sujetadores separados fijos en sus extremos para empalmar la conexión en t con conexiones en t idénticas en juntas de tope extremo-a-extremo. La conexión en t y sujetador forman un hueco para recibir el extremo proyección de un sujetador opuesto con una fuerza de inserción uniforme baja. El sujetador es auto-alineable con el hueco y cuando se interconectan los sujetadores alinean precisamente las conexiones en t acopladas tanto vertical como horizontalmente. Los sujetadores, elaborados de material relativamente fuerte, tienen superficies de bloqueo mutuamente acoplantes que se aseguran una fuente unión.|PAUL D. LALONDE; JAMES J. LEHANE; DANIEL J. COYNE; 1704 McGovern Street, 60035, Highland Park, Illinois, E.U.A.|USG INTERIORS, INC.*; 550 West Adams Street, 60661-3637, Chicago, Illinois, E.U.A.|
290661|Patente|MX/a/2009/001522|10/02/2009|03/10/2011|<i>H04W36/00</i> <b>(2009-01)</b>; <i>H04W36/08</i> <b>(2009-01)</b>; <i>H04W36/12</i> <b>(2009-01)</b>; <i>H04W92/00</i> <b>(2009-01)</b>|METODO QUE PROPORCIONA INFORMACION DE ADMINISTRACION DE MOVILIDAD DURANTE LA CONMUTACION EN SISTEMA CELULAR.|Se describe un método de conmutación. El método comprende la generación de la información de movilidad que se asocia con un dispositivo móvil unido con el primer nodo de acceso. Entonces, la información de movilidad es comunicada a un segundo nodo de acceso para uso en una conmutación del dispositivo móvil del primer nodo de acceso al segundo nodo de acceso.|BENOIST SEBIRE; JUHO PIRSKANEN; MIKKO J. RINNE; 2-20-5 Kagurazaka Shinjuku, Tokyo 162-0825, Japón, , JAPON|NOKIA CORPORATION; Keilalahdentie 4, FIN-02150, Espoo, FINLANDIA|
290662|Patente|MX/a/2009/009651|09/09/2009|03/10/2011|<i>G10L19/00</i> <b>(2006-01)</b>|UN METODO Y UN APARATO PARA PROCESAR UNA SEÑAL DE AUDIO.|Se describe un método de procesamiento de una señal de audio. La presente invención comprende recibir una señal de mezclado descendente, la información del objeto y la información presente, generar la información de procesamiento de mezclado descendente usando la información del objeto y la información presente, procesar la señal de mezclado descendente usando la información de procesamiento descendente, y generar la información de canales múltiples usando la información del objeto y la información presente, en donde la presente información se extrae de un flujo de bitios. De conformidad, una ganancia y traslación panorámica de un objeto se puede controlar fácilmente sin el ajuste del usuario para cada objeto usando la presente información ajustada previamente. Y una ganancia y traslación panorámica de un objeto se puede controlar usando la información presente modificada, basada en una selección hecha por un usuario.|CHRISTOF FALLER; YANG WON JUNG; HYEN O OH; LG Electronics Inc., IP Group 16, Woomyeon-Dong, 137-724, Seocho-Gu, Seoul, REPUBLICA DE COREA|LG ELECTRONICS INC.; 20 Yeouido-dong, 150-721, Yeoungdeungpo-gu, Seúl, REPUBLICA DE COREA|
290663|Patente|MX/a/2010/003065|19/03/2010|03/10/2011|<i>H04W72/04</i> <b>(2009-01)</b>|METODO PARA ASIGNAR AREA DE RECURSOS EN UN SISTEMA DE ACCESO INALAMBRICO.|Se describe un método para signar un recurso de radio en un sistema de acceso inalámbrico. El método consiste en recibir un mensaje de control asociado con la asignación de recursos de radio para transmitir datos de enlace ascendente a la estación base, en donde e31 mensaje de control consiste en un primer elemento de información de asignación de enlace ascendente persistente que contiene la primera información de asignación del recurso asociada con una primera región de asignación del recurso para transmitir los datos de enlace ascendente de una estación móvil y transmitir un mensaje de acuse de recibo (ACK) desde la estación móvil a la estación base en respuesta a la recepción satisfactoria del primer elemento de información de asignación del enlace ascendente persistente.|KI SEON RYU; AE RAN YOUN; JEONG KI KIM; HEE JEONG CHO; JAE WON LIM; LG Institute, Hogye 1(il)-dong, Dongan-gu, 431-080, Anyang-si, Gyeonggi-do, REPUBLICA DE COREA|LG ELECTRONICS INC.; 20, Yeouido-dong, 150-721, Yeongdeungpo-gu, Seoul, REPUBLICA DE COREA|
290664|Patente|MX/a/2008/010226|08/08/2008|03/10/2011|<i>F41A17/44</i> <b>(2006-01)</b>|DISPOSITIVOS DE SEGURIDAD DE PISTOLA Y FUNDA DE PISTOLA.|El aparato (18) de seguridad de la pistola para asegurar una pistola (11) en una funda de pistola (10) incluye un miembro (20) de palanca que incluye un cuerpo (19) que tiene una porción extrema delantera y trasera montada en la funda de pistola (10) y un elemento (19A) de muelle que se proyecta hacia delante y hacia el exterior desde la porción del cuerpo (19) extrema frontal para hacer contacto con la superficie interior de la funda de pistola (10) para desplazar el cuerpo (19) contra la pistola (11) La pestaña (26) de seguridad en el extremo delantero hace contacto con la pistola (11) para acoplar positivamente una porción de la pistola (11) e inhibe la salida de la misma de la funda de pistola (10). El brazo (20) de operación se extiende hacia atrás desde la porción extrema trasera del cuerpo (19) para mover la pestaña (26) de seguridad lejos de la pistola (11). El miembro (30, 31) situado se fija dentro de la funda de pistola (10) para acoplar la pistola (11) insertada en la funda de pistola (10) para poner una porción de la pistola (11) en contacto con la pestaña (26) de seguridad. El dispositivo (32) de tensión se monta en el interior de La funda de pistola (10) para colocar la pistola (11) de manera apropiada con respecto al aparato (18) de seguridad.|NORMAN E. CLIFTON; 607 Trumpet Vine Court, 32225, Jacksonville, Florida, E.U.A.|NORMAN E. CLIFTON; 607 Trumpet Vine Court, 32225, Jacksonville, Florida, E.U.A.|
290665|Patente|MX/a/2007/005869|16/05/2007|03/10/2011|<i>B05D5/08</i> <b>(2006-01)</b>; <i>B05D7/00</i> <b>(2006-01)</b>; <i>C09D127/12</i> <b>(2006-01)</b>|PROCESO PARA APLICAR RECUBRIMIENTO DE FLUOROPOLIMERO EN POLVO COMO UNA CAPA APRESTADORA Y UN RECUBRIMIENTO SUPERIOR.|La invención se refiere al uso de un copolímero de tetrafluoroetileno/perfluoroolefina, aplicado como un polvo aprestador en conjunto con un recubrimiento superior en polvo de copolímero de tetrafluoroetileno/perfluoro (éter vinilalquílico), también conocido como polímero perfluoroalcoxi (PFA), el cual cuando se hornea sobre un sustrato produce una adhesión superior y más durable del sistema de recubrimiento al sustrato. La calidad de la adhesión se mide mediante una prueba de raspadura en agua hirviendo.|CRAIG KING HENNESSEY; 32 Truman Lane, 19311, Avondale, Pennsylvania, E.U.A.|E.I. DU PONT DE NEMOURS AND COMPANY. *; 1007 Market Street, 19898, Wilmington, Delaware, E.U.A.|
