Número de concesión|Tipo de documento|Número de solicitud|Fecha de presentación|Fecha de concesión|Clasificación CIP|Título|Resumen|Inventor(es)|Titular
Gaceta: Patentes, Registros de Modelos de Utilidad y de Diseños Industriales Volúmen: Febrero de 2011
283536|Patente|MX/a/2008/005546|29/04/2008|01/02/2011|<i>C08K5/43</i> <b>(2006-01)</b>; <i>C08L23/04</i> <b>(2006-01)</b>; <i>C11D3/02</i> <b>(2006-01)</b>|COMPOSICION PARA FABRICAR PELICULAS PLASTICAS PARA CUBIERTAS DE INVERNADERO A BASE DE POLIETILENO Y ADITIVOS CON PROPIEDADES DE ALTA SIFUSIÓN DE LUZ, ALTA DIFUSIÓN TÉRMICA Y ALTA DIFUSIÓN ANTITERMICA.|La presente invención, se refiere a la producción de película plástica para cubierta de invernaderos con características de alta difusión de luz y refracción o control térmico de las mismas. Puede ser proceso monocapa o coextrusión (multicapas). Empleados en invernaderos en general, micro túneles, macro túneles, etc. Esta película plástica comprende polietileno de baja densidad fraccional (LDPE) de 30 hasta 98% en peso total de la composición, polietileno lineal de baja densidad (LLDPE) de 5 hasta 70% en peso total de la composición, polietileno vinil acetato (EVA) de 5 hasta 70%, filtro ultravioleta (UVS) de 1.5 hasta 15% en peso total de la composición, master de perla natural o artificial encapsulada o no encapsulada de 0 hasta 30% en peso total de la composición, master de nanoarcillas de silicio para difusión de luz de 5 hasta 35% en peso total de la composición, master de nanoarcillas de silicio para termicidad 0 hasta 35% en peso total de la composición y master de bióxido de titanio de 0 hasta 15% en peso total de la composición, todo esto hasta completar el 100% en peso total de la composición. Este tipo de películas pueden ser empleadas para cualquier tipo de clima, cualquier tipo de cultivo, cualquier país.|CESÁREO RUIZ PÉREZ; Montevideo Manzana 62, Lote 2, Col. Las Canteras, 52783, Huixquilucan, Estado de México, MEXICO|CESÁREO RUIZ PÉREZ; Montevideo Manzana 62, Lote 2, Col. Las Canteras, 52783, Huixquilucan, Estado de México, MEXICO|
283537|Patente|MX/a/2008/013427|17/10/2008|01/02/2011|<i>C07D413/12</i> <b>(2006-01)</b>; <i>A61K31/44</i> <b>(2006-01)</b>; <i>A61P19/02</i> <b>(2006-01)</b>; <i>A61P19/10</i> <b>(2006-01)</b>; <i>A61P35/00</i> <b>(2006-01)</b>; <i>C07D417/12</i> <b>(2006-01)</b>|COMPUESTOS DE BENZOXAZOLE Y BENZOTIAZOLE SUSTITUIDOS-6-0 Y METODOS PARA INHIBIR LA SEÑALIZACION CSF-1R.|Se describen compuestos de benzoxazole y benzotiazole y los estereoisómeros, tautómeros, solvatos, óxidos, ésteres y profármacos de los mismos y sales farmacéuticamente aceptables de los mismos. También se describen composiciones de los compuestos, ya sea solos o en combinación con al menos un agente terapéutico adicional, con un transportador farmacéuticamente aceptable, y los usos de los compuestos, ya sea solos o en combinación con al menos un agente terapéutico adicional. Las modalidades son útiles para inhibir proliferación celular, inhibir el crecimiento y/o metástasis de tumores, tratar o prevenir cáncer, tratar o prevenir degeneración de enfermedades de los huesos tales como artritis reumatoide y/o inhibir moléculas tales como CSF-1R.|JIONG LAN; MARION WIESMANN; ALLAN WAGMAN; KEITH PFISTER; SAVITHRI RAMURTHY; JAMES C. SUTTON; WEIBO WANG; MIKA K. LINDVALL; ANU SHARMA; ELIZABETH J. MIEULI; LIANA M. KLIVANSKY; WILLIAM P. LENAHAN; HONG YANG; SIMON C. NG; VICTORIA SUNG; MARTIN SENDZIK; KEITH PFISTER;; c/o Novartis Vaccines and Diagnostics, Inc. P.O. Box 8097, 94662-8097, Emeryville, California, E.U.A.|NOVARTIS AG.*; Lichtstrasse 35, CH-4056, Basilea, SUIZA|
283538|Patente|MX/a/2009/008806|17/08/2009|01/02/2011|<i>H01B17/58</i> <b>(2006-01)</b>; <i>G02B6/36</i> <b>(2006-01)</b>; <i>H01B13/06</i> <b>(2006-01)</b>|CONDUCTOR ELECTRICO Y NUCLEO PARA UN CONDUCTOR ELECTRICO.|Se describe un conductor eléctrico. El núcleo incluye un componente de núcleo interno, un componente de revestimiento intermedio y un componente de revestimiento externo. El componente de núcleo interno comprende una pluralidad de miembros trenzados a base de vidrio en una primera matriz de resina. El componente de revestimiento intermedio rodea al componente de núcleo interno y comprende una pluralidad de miembros trenzados de carbón en una segunda matriz de resina. El componente de revestimiento externo rodea al componente de revestimiento intermedio y comprende una pluralidad de miembros trenzados a base de vidrio en una tercera matriz de resina. La primera matriz de resina y la segunda matriz de resina son substancialmente independientes una o de la otra, coincidiendo en un límite. Asimismo se describe un conductor eléctrico así como un método de fabricación.|MICHAEL A. WINTERHALTER; 24941 Dana Point Harbor Drive, Suite 110, 92629, Dana Point, California, E.U.A.|ADVANCED TECHNOLOGY HOLDINGS LTD.*; 32545 B Golden Lantern, 92629, Dana Point, California, E.U.A.|
283539|Patente|MX/a/2009/005172|14/05/2009|01/02/2011|<i>G02C5/00</i> <b>(2006-01)</b>; <i>G02C7/02</i> <b>(2006-01)</b>|DISPOSITIVO PARA VISION BINOCULAR.|La presente invención se refiere a un dispositivo para visión binocular (1). Está provisto, para cada ocular, con una primera línea de horizonte (4, 5) y con una segunda línea (6,7) perpendicular a la primera. La intersección de las dos líneas está aproximadamente en el centro del campo de visión (8.9) de cada ocular. El dispositivo pretende hacer más fácil tener una apreciación tridimensional del espacio circundante, especialmente durante el movimiento del usuario o durante la práctica de ciertos deportes.|FRANCOIS MERZ; Rue de l'Obserbatoire 34, CH-2000, Neuchatel, , SUECIA|FRANCOIS MERZ; Rue de l'Obserbatoire 34, CH-2000, Neuchatel, , SUECIA|
283540|Patente|MX/a/2009/004626|14/12/2007|01/02/2011|<i>A21D2/02</i> <b>(2006-01)</b>; <i>A23K1/175</i> <b>(2006-01)</b>; <i>A23L1/30</i> <b>(2006-01)</b>|FORTIFICACION CON CALCIO DE MASA DE PAN.|La presente invención se refiere a aditivos de calcio útiles para fortificar productos horneados, tales como productos de pan, con calcio. Los aditivos de calcio son particularmente útiles para fortificar productos horneados de levadura con calcio. También se describen métodos para preparar los aditivos de calcio y uso de aditivos de calcio para fortificar productos horneados. Generalmente, los aditivos de calcio comprenden suspensiones de carbonato de calcio en soluciones acuosas ácidas tales como soluciones ácidas cítricas.|KEVIN W. LANG; JAMES W. DIBBLE; GREGORY B. MURPHY; 205 Michigan Avenue, 11777, Port Jefferson, New York, E.U.A.|DELAVAU L.L.C.; 10101 Roosevelt Boulevard, 19154, Philadelphia, Pennsylvania, E.U.A.|
283541|Patente|PA/a/2006/012732|03/11/2006|01/02/2011|<i>G01V1/02</i> <b>(2006-01)</b>; <i>G01V1/38</i> <b>(2006-01)</b>|METODO PARA ADQUIRIR SIMULTANEAMENTE DATOS SISMICOS CON ADAPTACIONES DE FUENTES DISEÑADAS PARA OBJETIVOS ESPECIFICOS.|Un método y aparato para adquirir datos sísmicos. En una modalidad, el método incluye: mover una primera adaptación de pistolas de aire (402) en el agua en una primera profundidad (Z1) y una segunda adaptación de pistolas de aire (404) en el agua en una segunda profundidad (Z2) mayor que la primera profundidad (Z1), en el cual el volumen total de la primera adaptación de pistolas de aire (402) es menor que el volumen total de la segunda adaptación de pistolas de aire (404), en el cual la primera adaptación de pistolas de aire (402) está separada de la segunda adaptación de pistolas de aire (404) por una distancia (dx) substancialmente igual al intervalo de punto de disparo, disparando energía sísmica a través de la primera y segunda adaptaciones de pistolas de aire a través del agua dentro de la tierra y registrando las señales sísmicas reflejadas de los estratos de la tierra más allá del agua.|NICOLAE MOLDOVEANU; 4611 Green Trail Drive, 77084, Houston, Texas, E.U.A.|WESTERNGECO SEISMIC HOLDINGS LIMITED; 10001 Richmond Avenue, 77042, Houston, Texas, E.U.A.|
283542|Patente|MX/a/2009/003835|08/04/2009|01/02/2011|<i>G01V3/12</i> <b>(2006-01)</b>|VALORES DE COMPUTACION PARA SUPERVISION DE UNA ESTRUCTURA SUBTERRANEA CON BASE EN MEDICIONES DE ACUERDO CON DIFERENTES TECNICAS DE SUPERVISION ELECTROMAGNETICA.|Para supervisar una estructura subterránea, se reciben primera información de medición de acuerdo con una primera técnica de supervisión electromagnética y segunda información de medición de acuerdo con una segunda técnica de supervisión electromagnética. Un valor de salida para supervisar la estructura subterránea se calcula con base en las primera y segunda informaciones de medición.|DAVID ALUMBAUGH; JIUPING CHEN; HUNTLY F. MORRISON; 1195 Cornell Ave., 94706, Berkeley, California, E.U.A.|GECO TECHNOLOGY B.V.*; Gevers Deynootweg 61, NL-2586, BJ S Gravenhage, , PAISES BAJOS|
283543|Patente|MX/a/2008/013649|23/10/2008|01/02/2011|<i>C07D401/12</i> <b>(2006-01)</b>; <i>A61K31/4015</i> <b>(2006-01)</b>; <i>A61K31/4025</i> <b>(2006-01)</b>; <i>A61P3/10</i> <b>(2006-01)</b>; <i>C07D207/26</i> <b>(2006-01)</b>; <i>C07D207/50</i> <b>(2006-01)</b>|INHIBIDORES DE 11-BETA-HIDROXIESTEROIDE DESHIDROGENASA 1.|La presente invención describe nuevos compuestos de fórmula I: que poseen actividad antagonista de 11ß-HSD tipo 1, así como también métodos para preparar tales compuestos. En otra modalidad, la invención describe composiciones farmacéuticas que comprenden compuestos de Fórmula I, así como también métodos para usar los compuestos y composiciones para tratar diabetes, hiperglicemia, obesidad, hipertensión, hiperlipidemia, síndrome metabólico y otras condiciones asociadas con la actividad de 11ß-HSD tipo 1. (ver fórmula (I)).|NANCY JUNE SNYDER; OWEN BRENDAN WALLACE; JULIE KAY BUSH; THOMAS EDWARD MABRY; YANPING XU; MARVIN MARTIN HANSEN; RENHUA LI; 10402 Athalene Lane, 46055, McCordville, Indiana, E.U.A.|ELI LILLY AND COMPANY.*; Lilly Corporate Center, 46285, Indianapolis, Indiana, E.U.A.|
283544|Patente|MX/a/2008/013644|23/10/2008|01/02/2011|<i>C07D207/27</i> <b>(2006-01)</b>; <i>A61K31/4015</i> <b>(2006-01)</b>; <i>A61P3/00</i> <b>(2006-01)</b>; <i>C07D401/10</i> <b>(2006-01)</b>|PIRROLIDINONAS SUSTITUIDAS COMO INHIBIDORES DE 11-BETA-HIDROXIESTEROIDE DESHIDROGENASA 1.|La presente invención desale nuevos compuestos de Fórmula 1: que poseen actividad antagonista de 11?-HSD tipo 1, así como también métodos para preparar tales compuestos. En otra modalidad, la invención describe composiciones farmacéuticas que comprenden compuestos de Fórmula I, así como también métodos para usar los compuestos y composiciones para tratar diabetes, hiperglicemia, obesidad, hipertensión, hiperlipidemia, síndrome metabólico, trastornos cognitivos y otras condiciones asociadas con la actividad de 11?-HSD tipo 1. (ver fórmula I).|OWEN BRENDAN WALLACE; JOHN GORDON ALLEN; YANPING XU; JEREMY SCHULENBURG YORK; ALEXEI PAVLOVYCH KRASUTSKY; 5255 Via Capote, 91320, Newbury Park, California, E.U.A.|ELI LILLY AND COMPANY*; Lilly Corporate Center, 46285., Indianapolis, Indiana, E.U.A.|
283545|Patente|MX/a/2009/006742|19/06/2009|01/02/2011|<i>C07D231/40</i> <b>(2006-01)</b>; <i>A61K31/415</i> <b>(2006-01)</b>; <i>A61P35/00</i> <b>(2006-01)</b>; <i>C07D401/06</i> <b>(2006-01)</b>; <i>C07D401/12</i> <b>(2006-01)</b>; <i>C07D401/14</i> <b>(2006-01)</b>; <i>C07D403/12</i> <b>(2006-01)</b>; <i>C07D405/06</i> <b>(2006-01)</b>; <i>C07D409/12</i> <b>(2006-01)</b>; <i>C07D413/12</i> <b>(2006-01)</b>; <i>C07D471/04</i> <b>(2006-01)</b>; <i>C07D487/04</i> <b>(2006-01)</b>|INHIBIDORES ACILAMINOPIRAZOLES COMO FGFR.|Se proporciona un compuesto de Fórmula (I); o una sal farmacéuticamente aceptable del mismo. Así también proporciona un procedimiento para la preparación de un compuesto de Fórmula (I), y el uso de un compuesto de Fórmula (I) y como un medicamento y en el tratamiento del cáncer.|ANDREW PETER THOMAS; DAVID BUTTAR; KEVIN MICHAEL FOOTE; MARIA-ELENA THEOCLITOU; AstraZeneca R&D Alderley, Alderley Park, SK10 4TG, Macclesfield Cheshire, , REINO UNIDO|ASTRAZENECA AB; , S-151 85, Sodertalje, , SUECIA|
