Número de concesión|Tipo de documento|Número de solicitud|Fecha de presentación|Fecha de concesión|Clasificación CIP|Título|Resumen|Inventor(es)|Titular
Gaceta: Patentes, Registros de Modelos de Utilidad y de Diseños Industriales Volúmen: Julio de 2010
276987|Patente|PA/a/2006/013449|21/11/2006|30/06/2010|<i>H01P3/10</i> <b>(2006-01)</b>|SISTEMA Y METODO PARA LANZAR ONDAS DE SUPERFICIE SOBRE LINEAS DESCUBIERTAS.|La presente invención se refiere a un sistema de transmisión para energía electromagnética de un intervalo de frecuencia predeterminado por arriba de 50 MHz que comprende medios conductores alargados que tienen una superficie no condicionada sin material dieléctrico adicionado, la energía que está sustancialmente contenida en un espacio cilíndrico que a una frecuencia dentro del intervalo de frecuencia se extiende radialmente desde los medios conductores a una distancia predeterminada de los mismos, y el campo que se propaga axialmente en una dirección sustancialmente paralela a los medios conductores acoplados a una fuente de energía electromagnética para formar un haz de energía de onda de sustancialmente la configuración de campo de forma simétrica radial y de un diámetro sustancialmente igual a aquel de un espacio cilíndrico que contiene el campo de una frecuencia dentro del intervalo de frecuencia, y axialmente dirigido en el espacio cilíndrico, el medio conductor que se acopla al medio formador de haz para provocar la transición sustancialmente continua desde el campo del haz a aquel de los medios conductores, y medios remotos del medio formador de haz y acoplados a los medios conductores para trasladar la energía propagada a lo largo de los medios conductores.|GLENN E. ELMORE; 446 Halter Court, 95401, Santa Rosa, California, E.U.A.|CORRIDOR SYSTEMS, INC.; 3800 Rolling Oaks Road, 95404, Santa Rosa, California, E.U.A.|
276988|Patente|MX/a/2007/005237|02/05/2007|30/06/2010|<i>H04W36/14</i> <b>(2009-01)</b>; <i>H04W4/00</i> <b>(2009-01)</b>|MÉTODO Y SISTEMA DE COMUNICACIÓN INALÁMBRICA PARA LA IMPLEMENTACIÓN DE TRANSFERENCIA INDEPENDIENTE DE MEDIOS ENTRE REDES DE ACCESO TECNOLÓGICAMENTE DIVERSIFICADAS.|La presente invención se refiere a un método para establecer un enlace de comunicación para una unidad inalámbrica de transmisión/recepción (WTRU) de pila múltiple, la WTRU implementa una pila de protocolo que incluye un plano de usuario, una transferencia independiente de medios, un plano de gestión de MIH para realizar una operación de MIH, y un plano de gestión de conmutación de tecnología específica, el método se caracteriza porque comprende; recibir tramas de baliza, transmitidas por al menos una red de acceso; determinar si las tramas de baliza soportan información de conmutación independiente de medio (MIH); leer el contenido de las tramas de baliza con la condición que se determine que las tramas de baliza soportan información MIH; pasar información MIH que se haya encontrado en el contenido de las tramas baliza a una función de conmutación (HOF) de una pila de protocolo en la WTRU; procesar por parte de la HOF la información MIH que ha pasado previamente; y establecer un enlace de comunicación para la WTRU, en base a la información MHI del proceso.|MARIAN RUDOLF; GUANG LU; MAGED ZAKI; KAMEL M. SHAHEEN; JUAN CARLOS ZUNIGA; ALAN GERALD CARLTON; ULISES OLIVERA-HERNANDEZ; 1958 Rue Workman, H3J 2P3, Montreal, Québec, CANADA|INTERDIGITAL TECHNOLOGY CORPORATION.*; 300 Delaware Avenue, Suite 527, 19801, Wilmington, Delaware, E.U.A.|
276989|Patente|PA/a/2005/001686|11/02/2005|30/06/2010|<i>A61K8/11</i> <b>(2006-01)</b>; <i>A61Q13/00</i> <b>(2006-01)</b>|COMPOSICIONES QUE COMPRENDEN MATERIAL ENCAPSULADO.|Se describe una composición de un producto para el consumidor basado en agua, que comprende material (por ejemplo perfume) encapsulado dentro de cápsulas de envoltura, cada cápsula comprende una pared de encapsulamiento que tiene una superficie interna y una superficie externa, con un recubrimiento sobre la superficie interna y/o la superficie externa de la pared de envoltura, la composición comprende además surfactante y/o solvente. El recubrimiento puede mejorar las propiedades de barrera de la envoltura y puede mejorar la retención de los materiales encapsulados dentro de la envoltura.|NESS, JEREMY, NICHOLAS; MACNAMEE, JOHN; 4 Clevedon Court, Green Lane, Challock, TN25 4BW, Ashford, Kent, REINO UNIDO|GIVAUDAN SA; Chemin de la Parfumerie 5, CH-1214, Vernier, SUIZA|
276990|Patente|MX/a/2007/003317|11/02/2003|01/07/2010|<i>H04N7/26</i> <b>(2006-01)</b>|METODO Y APARATO PARA TRANSFERIR IMAGEN DE VIDEO EN UN SISTEMA DE TELECOMUNICACION.|La presente invención se refiere a un método para codificar una secuencia de video en un codificador de video, el método se caracteriza porque comprende: llevar a cabo una predicción de un bloque que será codificado usando uno de una pluralidad de cuadros de referencia, la predicción comprende datos de movimiento y número de cuadros de referencia; comparar el número de cuadros de referencia del bloque que será codificado con los números de cuadros de referencia de los bloques codificados previamente y si hay por lo menos un bloque previamente codificado que tenga un número de cuadros de referencia diferente que el número de cuadros de referencia del bloque que será codificado, formar una predicción de los datos de movimiento del bloque que será codificado usando sólo los datos de movimiento de los bloques codificados previamente que tengan el mismo número de cuadros de referencia que el bloque que será codificado.|JANI LAINEMA; 6219 Love Drive, Apt. 2226, 75039, Irving, Texas, E.U.A.|NOKIA CORPORATION; Keilalahdentie 4, FIN-02150, Espoo, , FINLANDIA|
276991|Patente|PA/a/2006/000320|09/01/2006|01/07/2010|<i>A23D9/007</i> <b>(2006-01)</b>; <i>C11B5/00</i> <b>(2006-01)</b>; <i>C11C3/00</i> <b>(2006-01)</b>|COMPOSICION OLEOSA O GRASOSA ANTIOXIDANTE QUE CONTIENE ACIDOS GRASOS ALTAMENTE INSATURADOS DE CADENA LARGA.|La presente invención se refiere a una composición grasosa u oleosa que se pueda proteger del mal sabor del aceite de pescado durante un prolongado periodo de tiempo, y que sin ningún problema se pueda emplear en la cocina usual. Por ello, la presente invención se relaciona con una composición grasosa que comprende de 3 ˜ 9 partes en peso de ácido oleico, de preferencia de 3˜ 7 partes en peso, de 5 ˜ 15 partes en peso de ácido linólico, de preferencia de 6 ˜ 10 partes en peso, y de 0.1 ˜ 1.5 partes en peso de ácido linolénico, de preferencia de 0.5 ˜ 1.5 partes en peso, por una parte en peso de los ácidos grasos altamente insaturados de cadena larga, y se relaciona con una composición grasosa u oleosa que comprende de 5 ˜ 40 partes en peso de ácido oleico, de preferencia de 8 ˜ 35 partes en peso, de 10 ˜ 60 partes en peso de ácido linólico, de preferencia 12 ˜ 45 partes en peso y de 0.1 ˜ 4 partes en peso de ácido linolénico, de preferencia de 0.2 ˜ 3 partes en peso, por una parte en peso de los ácidos grasos altamente insaturados de cadena larga.|TASHIMA, IKUKAZU; MATSUZAKI, NARIHIDE; MORI, OSAMU; Daikoku-cho, 7-41, Tsurumi-ku, 230-0053, Yokohama-shi, Kanagawa, JAPON|J-OIL MILLS, INC.; Akashi-Cho, 8,1, 104-0044, Chuo-Ku, Tokio, JAPON|
276992|Patente|PA/a/2005/013612|14/12/2005|01/07/2010|<i>B60T11/00</i> <b>(2006-01)</b>|ACTUADOR DE FRENO DE RESORTE CON UN RESORTE UBICADO EN LA PARTE CENTRAL.|La presente invención se refiere a un actuador de freno de resorte, que comprende: un resorte actuador del freno; un retén del resorte del freno; un actuador de liberación del freno de mano; un actuador del freno de servicio; y un alojamiento del actuador de freno de resorte que contiene el resorte actuador del freno, el actuador del freno de servicio y el actuador de liberación del freno de mano; en donde el resorte actuador del freno se ubica entre el actuador del freno de servicio y el actuador de liberación del freno de mano, el actuador de liberación del freno de mano se acopla con el retén del resorte mediante el vástago de conexión, y el resorte actuador del freno está ubicado entre el actuador de liberación del freno de mano y el retén del resorte; y en donde el actuador de liberación del freno de mano coopera con el alojamiento para formar una cámara de liberación del freno de mano; y el actuador de liberación del freno de mano se acciona con la aplicación de presión en la cámara de liberación del freno de mano.|RONALD S. PLANTAN; KENNETH E. SCHECKELHOFF; Crossing Parkway 1416, 44145, Westlake, Ohio, E.U.A.|BENDIX SPICER FOUNDATION BRAKE LLC; 901 Cleveland Street, 44035, Elyria, Ohio, E.U.A.|
276993|Patente|MX/a/2007/011878|26/09/2007|01/07/2010|<i>A61M35/00</i> <b>(2006-01)</b>; <i>F16K1/12</i> <b>(2006-01)</b>|VALVULA QUE ESTA NORMALMENTE CERRADA EN ESTADO LIBRE.|La presente invención se refiere a un casete quirúrgico, que comprende: un alojamiento de casete que contiene un canal de entrada de fluido y un canal de salida de fluido, en donde los dos canales están conectados por un agujero pasante, y un sistema de válvula que comprende un reborde de válvula elastomérico colocado en forma concéntrica con el agujero pasante, de modo que, bajo condiciones estáticas, un borde en un lado inferior del reborde de válvula forme una cara de sello de válvula que se mantiene conectada con un borde del agujero pasante, por cause de un estrechamiento en el reborde válvula con relación al agujero pasante, formando el agujero9 pasante un asiento de válvula.|DAVID LLOYD WILLIAMS; 407 Pirate Road, 92663, NewPort Beach, California, E.U.A.|ALCON, INC.; P.O. Box 62, Bosch 69, CH-6331, Hunenberg, SUIZA|
276994|Patente|MX/a/2007/010508|28/08/2007|01/07/2010|<i>A63B37/00</i> <b>(2006-01)</b>; <i>B05D1/36</i> <b>(2006-01)</b>; <i>B32B27/40</i> <b>(2006-01)</b>|ARTICULO COMPUESTO Y METODO DE FORMAR EL MISMO.|Un artículo compuesto comprende una primera capa resultante de la reacción de al menos un monómero etilénicamente insaturado y una segunda capa diferente de la primera capa y resultante de la reacción de una resina reactiva con isocianato y un poliisocianato. El promotor de adhesión se dispersa en al menos una de la primera capa y la segunda capa. El promotor de adhesión comprende un primer grupo final reactivo seleccionado a partir del grupo que consiste de un monómero etilénicamente insaturado, un monómero de acrilato etilénicamente insaturado, un monómero de metacrilato etilénicamente insaturado, o una combinación de los mismos y un segundo grupo final reactivo que reacciona con isocianato. El promotor de adhesión reacciona en las primeras y segundas capas a través de los grupos diferencialmente reactivos de modo que el promotor de adhesión es compatible con las primeras y segundas capas para mejorar la adhesión entre las mismas. También se describe un método de formar el artículo compuesto.|DAVID D. PETERS.; MICHAEL C. MAY; 3447 16th Street, 48192, Wyandotte, Michigan, E.U.A.|BASF CORPORATION.*; 1609 Biddle Avenue, 48192, Wyandotte, MI, E.U.A.|
276995|Patente|MX/a/2007/007941|27/06/2007|29/06/2010|<i>H04N3/08</i> <b>(2006-01)</b>; <i>G02B5/09</i> <b>(2006-01)</b>|MOTOR DE VIDEO PROYECCION NUMERICO A HAZ LUMINOSO.|La presente invención se refiere a un dispositivo (fig. 1) de video proyección digital, caracterizado porque incluye un haz luminoso, sincronizado por un micro obturador de disco rotativo (4), que sale de una fuente láser (1) o de una fuente de luz blanca (1), que por una secesión de reflexiones, sobre discos rotativos (5) y (7) controlados digitalmente y que incluyen un alineamiento (16) de facetas reflejantes microscópicas (10) y (11), va generar un barrido horizontal y vertical.|DESAULNIERS, JEAN-MARC; 9, Ter Rue de I'lc, F-22520, Binic, FRANCIA|DESAULNIERS, JEAN-MARC; 9, Ter Rue de I'lc, F-22520, Binic, FRANCIA|
276996|Patente|PA/a/2005/007682|19/07/2005|01/07/2010|<i>C08G63/82</i> <b>(2006-01)</b>; <i>C08G63/87</i> <b>(2006-01)</b>|SISTEMA CATALITICO DE (CO)POLIMERIZACION DE LACTIDA Y GLICOLIDA.|La presente invención se refiere a un sistema catalítico de (co)polimerización de lactida y glicólida que comprende trifluorometanosulfonato como catalizador y un aditivo de (co)polimerización. La invención también se refiere a un método de (co)polimerización de lactida y glicólida que incluye el uso del sistema de catalizador.|JEAN-BERNARD CAZAUX; BLANCA MARTIN-VACA; ANCA DUMITRESCU; LIDIJA VRANICAR; DIDIER BOURISSOU; ROLAND CHERIF-CHEIKH; FRÉDÉRIC LACOMBE; 73, Rue Emile-Jamais, F-30390, Aramon, FRANCIA|IPSEN PHARMA S.A.S.; CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE (C.N.R.S); 65 quai Georges Gorse, Boulogne-Billancourt, F-92100, Francia, , FRANCIA|
