Número de concesión|Tipo de documento|Número de solicitud|Fecha de presentación|Fecha de concesión|Clasificación CIP|Título|Resumen|Inventor(es)|Titular
Gaceta: Patentes, Registros de Modelos de Utilidad y de Diseños Industriales Volúmen: Marzo de 2015
328166|Patente|MX/a/2011/002610|10/03/2011|28/11/2014|<i>A01N37/00</i> <b>(2006-01)</b>|MEZCLA Y MÉTODO PARA DESINFECTAR DE GÉRMENES A CUALQUIER TIPO DE LÍQUIDOS Y/O SUPERFICIES|La presente invención describe una mezcla desinfectante y germicida, la cual comprende: Cloruro de Benzalconio; y un humectante no iónico sólido o líquido. La mezcla está destinada, principalmente, para desinfectar líquidos que son retenidos en un sanitario, aunque sus usos pueden ser para desinfectar superficies sólidas. Esta invención también comprende un método para desinfectar de gérmenes a líquidos y superficies de interés, entre ellos, los de un sanitario.|LUIS ARTURO ESPINOSA RUIZ [MX]; RODRIGO ESPINOSA GARCIA [MX]; Guadalajara, Jalisco, 44657, MX|LUIS ARTURO ESPINOSA RUIZ [MX]; RODRIGO ESPINOSA GARCIA [MX]; Guadalajara, Jalisco, 44657, MX|
328167|Patente|MX/a/2008/014053|03/11/2008|19/12/2014|<i>B65D21/02</i> <b>(2006-01)</b>|CONTENEDOR DE CAMARAS MULTIPLES Y VALVULAS|La presente invención se refiere a un contenedor de cámaras múltiples y válvula caracterizado porque se comprende de un contenedor o recipiente dividido longitudinalmente por paredes internas, formando múltiples cámaras de pared delgada en su interior (cámaras interna, intermedias y externa); una tapa general en la parte superior, que a su vez contiene tapas independientes de menor tamaño integradas a la tapa general que pertenecen a cada una de las cámaras del contenedor, cada tapa independiente cuenta con un pequeño tapón que permite la entrada del aire para ayudar el drenado de líquidos; una válvula múltiple que está ubicada en la parte inferior del contenedor partiendo de la cámara internan atravesando de manera horizontal las cámaras intermedias y la cámara externa hasta llegar hasta el exterior del contenedor, la válvula múltiple está formada por dos tubos, uno dentro del otro, un tubo exterior ?jo o coraza y un tubo interior rotativo con respecto a las cámaras, ambos contienen perforaciones de entrada y salida que coinciden con la ubicación de cada una de las cámaras del contenedor y que deben de alinearse y coincidir entre las perforaciones del tubo interior rotativo y las del tubo exterior o coraza para poder permitir la salida de líquido de forma independiente de cada una de las cámaras que tenga el contenedor, el tubo interior rotativo cuenta con una división interna a manera de pared interior al centro formando cavidades, haciendo que los líquidos de cada una de las cámaras no se mezclen a través de la válvula múltiple; además cuenta con medios mecánicos de desplazamiento que lo hace mantenerse fuera de la alineación de orificios de entrada y salida, al girar el tubo interior rotativo servirá para seleccionar la cámara y al presionar el tubo interior rotativo hace que los orificios de entrada y salida de cada una de los contenedores coincidan tengan su drenado en forma independiente.|RICARDO ALBERTO GOMEZ FLORES [MX]; MA. JAVIER ROLANDO MENDIOLA HERNANDEZ [MX]; SAN PEDRO GARZA GARCIA, Nuevo León, 66220, MX|UNIVERSIDAD AUTONOMA DE NUEVO LEON [MX]; SAN NICOLAS DE LOS GARZA, Nuevo León, 66451, MX|
328168|Patente|MX/a/2013/013777|25/11/2013|02/03/2015|<i>H04N19/12</i> <b>(2014-01)</b>|METODO DE CODIFICACION DE IMAGENES, APARATO DE CODIFICACION DE IMAGENES, METODO DE DECODIFICACION DE IMAGENES Y APARATO DE DECODIFICACION DE IMAGENES.|Un método de codificación de imágenes que incluye: binarizar (S401) información de la última posición para generar (i) una señal binaria la cual incluye una primera señal que tiene una longitud más pequeña que o igual a una longitud máxima predeterminada y no incluye una segunda señal o (ii) una señal binaria la cual incluye la primera señal que tiene la longitud máxima predeterminada y la segunda señal; una primera codificación (S402) para codificar aritméticamente cada uno de los símbolos binarios incluidos en la primera señal utilizando un contexto conmutado entre una pluralidad de contextos de acuerdo con una posición de bit del símbolo binario; y una segunda codificación (S404) para codificar aritméticamente la segunda señal utilizando una probabilidad fija cuando la señal binaria incluye la segunda señal, en donde en la primera codificación, un símbolo binario en una última posición de bit de la primera señal se codifica aritméticamente utilizando un contexto exclusivo para la última posición de bit, cuando la primera señal tiene la longitud máxima predeterminada.|TOSHIYASU SUGIO [JP]; TAKAHIRO NISHI [JP]; YOUJI SHIBAHARA [JP]; HISAO SASAI [JP]; KYOKO TANIKAWA [JP]; TORU MATSUNOBU [JP]; KENGO TERADA [JP]; Kadoma-shi, Osaka, 571-8501, JP|TAGIVAN II, LLC [US]; Maryland, 20815, US|
328169|Patente|MX/a/2013/006164|31/05/2013|02/03/2015|<i>F21V17/06</i> <b>(2006-01)</b>; <i>F21V29/00</i> <b>(2015-01)</b>|ARREGLO DE LUMINARIA CON CONFIGURACION SELECCIONABLE DE EMISOR Y REFLECTOR.|Se describe un arreglo de luminaria ilustrativo que proporciona un alojamiento de luz, una superficie anular térmicamente conductiva, uno de una selección de reflectores de luz, y una cubierta de lente asociada, almohadillas de montaje definidas por la superficie anular y el reflector de luz que juntos reciben un número seleccionado de paquetes de emisor de luz y disipadores térmicos asociados, acoplados a almohadillas de montaje seleccionadas. Cada uno de la selección de reflectores de luz incluye aberturas y superficies reflectoras que coinciden con un número y combinación de posiciones de paquetes de emisor de luz.|VINCENZO GUERCIO [US]; JIANG HU [CN]; DAN WANG-MUNSON [CN]; Wallkill, New York, 12589, US|RAB LIGHTING, INC. [US]; Northvale, New Jersey, 07647, US|
328170|Patente|MX/a/2013/012800|01/11/2013|02/03/2015|<i>H05B33/08</i> <b>(2006-01)</b>|ATENUACION LUMINICA PARA CIRCUITO IMPULSOR DE LED DE CORRIENTE CONSTANTE.|Un circuito impulsor LED ilustrativo incluye el control de la atenuación lumínica de la lámpara LED. El circuito utiliza la topología del convertidor de retorno, un controlador del lado primario de corrección del factor de potencia (PFC), un controlador del lado secundario que incluye la regulación del control de corriente y de control de voltaje, y un circuito de control de atenuación lumínica. El circuito de control de atenuación lumínica incluye la señal de control de la atenuación lumínica seleccionable adicionada junto con una señal de salida de corriente percibida para proveer una señal de control suministrada al controlador secundario para el control de la corriente de salida.|MINGLIANG WU [US]; Piermont, New York, 10968, US|RAB LIGHTING, INC. [US]; Northvale, New Jersey, 07647, US|
328171|Patente|MX/a/2009/005914|04/06/2009|02/03/2015|<i>A23K1/16</i> <b>(2006-01)</b>; <i>A23K1/18</i> <b>(2006-01)</b>|ALIMENTACION PARA ANIMALES QUE CONTIENE POLIOLES.|La presente invención se refiere a un método para proporcionar energía dietética a un rumiantes, caracterizado porque comprende: alimentar al rumiante con una composición de alimentación para animal que comprende una cantidad metabólicamente efectiva de una cadena oligomérica y/o polimérica de glicerol monomérico (HOCH2CH(OH)CH2OH) unido por enlaces de éter en su residuo de hidroxilo del glicerol monomérico y materia de alimentación para animal. El método caracterizado porque la cadena oligomérica y/o polimérica de glicerol monomérico (HOCH2CH(OH)CH2OH) unido por enlaces de éter en su residuo de hidroxilo del glicerol monomérico es alimentado al animal a una concentración de 0.05% hasta 20% en peso de la composición de alimentación para el animal.|STEPHANIE S. BLOCK [US]; PERRY H. DOANE [US]; Decatur, Indiana, 46733, US|ARCHER-DANIELS-MIDLAND COMPANY [US]; Decatur, Illinois, 62526, US|
328172|Patente|MX/a/2011/009871|20/09/2011|02/03/2015|<i>A23F5/32</i> <b>(2006-01)</b>; <i>A23F5/36</i> <b>(2006-01)</b>; <i>A23F5/38</i> <b>(2006-01)</b>; <i>A23L2/395</i> <b>(2006-01)</b>; <i>A23P1/06</i> <b>(2006-01)</b>|PRODUCTOS DE BEBIDAS INSTANTANEA.|La presente invención se refiere a un método para producir un producto de bebida instantánea con adecuadas propiedades de espumado y/o disolución, en donde una capa de polvo base poroso es sinterizada mientras se fuerza gas a través de la capa.|DIETRICH KOCH [DE]; ULRICH KESSLER [DE]; JEAN-LOUIS DUFFEY [CH]; MATHALAI BALAN SUDHARSAN [IN]; HÉLÈNE MICHÈLE JEANNE CHANVRIER [FR]; ANNE FRANÇOISE VIOLETTE BRIEND [FR]; LAURENT JOSEF HENRY LACH [FR]; VINCENT DANIEL MAURICE MEUNIER [FR]; JÉRÉMIE CARTIER [CH]; GUIDO SUTTER [CH]; Chavornay, CH-1373, CH|NESTEC S.A. [CH]; Vevey, CH-1800, CH|
328173|Patente|MX/a/2010/014491|21/12/2010|02/03/2015|<i>A23L1/29</i> <b>(2006-01)</b>; <i>A47J31/40</i> <b>(2006-01)</b>; <i>A47J31/56</i> <b>(2006-01)</b>|SISTEMA DE NUTRICION CONTROLADO POR PORCION Y METODO QUE UTILIZA CAPSULAS.|La presente invención se refiere a un sistema de suministro nutricional que utiliza cápsulas de ración individual que comprende: un surtidor para una composición nutricional que comprende medios para suministrar agua dentro de una cápsula de uso individual que contiene una ración controlada por porción de una fórmula nutritiva; diferentes tipos de cápsulas (10, 11, 12, 13, 14, 15, 16) que están diseñados de acuerdo con un plan de alimentación nutricional que corresponde a personas o categorías de personas a las que se va a alimentar, cada tipo que comprende cápsulas que contienen una fórmula nutritiva; las cápsulas de diferentes tipos que tienen por lo menos una característica de diferenciación de manera que cada tipo de cápsulas corresponde a un período de alimentación determinado por el plan de alimentación; medios de operación de control asociados con cada tipo de cápsulas, dichos medios que comprenden información con relación a por lo menos un parámetro operativo de diferenciación relevante para producir y suministrar un líquido nutritivo diferenciado en el surtidor de acuerdo con el plan de alimentación.|YANN EPARS [CH]; MATTHEW DAVID STEVEN [NZ]; ANNE ROULIN [CH]; CONCHITA TRAN [CH]; HEINZ WYSS [CH]; DANIEL ROLAND MANSER [CH]; Penthalaz, CH-1305, CH|NESTEC S.A. [CH]; Vevey, CH-1800, CH|
328174|Patente|MX/a/2011/008462|10/08/2011|02/03/2015|<i>A23G9/38</i> <b>(2006-01)</b>|PRODUCTOS AIREADOS CONGELADOS.|La presente invención se refiere a productos aireados congelados que incluyen productos elaborados mediante extrusión a baja temperatura con cremosidad superior. En particular, la invención está relacionada con un sistema de proteína parcialmente coagulada inducido mediante coagulación controlada de proteína de leche que imparte atributos sensoriales sobresalientes en confitería congelada que incluye productos congelados extruidos a baja temperatura, en particular cuando tienen bajo contenido de grasa. Un método para producir dicho producto de confitería aireado congelado y los productos que se pueden obtener a partir del método también son parte de la presente invención.|CHRISTOPHE JOSEPH ETIENNE SCHMITT [FR]; MADANSINH VAGHELA [US]; MADHAVI UMMADI [US]; AARON BETH BUTTERWORTH [US]; NIRAV CHANDRAKANT PANDYA [IN]; BRIDGETT LYNN MCCUNE [US]; Servion, CH-1077, CH|NESTEC S.A. [CH]; Vevey, CH-1800, CH|
328175|Patente|MX/a/2012/002039|16/02/2012|02/03/2015|<i>A23L1/29</i> <b>(2006-01)</b>; <i>A23K1/00</i> <b>(2006-01)</b>; <i>A23K1/18</i> <b>(2006-01)</b>; <i>A23L1/30</i> <b>(2006-01)</b>; <i>A61K35/74</i> <b>(2015-01)</b>|UNA COMPOSICION NUTRICIONAL QUE COMPRENDE CEPAS DE LACTOCOCCUS Y QUE REDUCE LOS SINTOMAS DE LA ALERGIA, ESPECIALMENTE EN INFANTES Y EN NIÑOS.|La presente invención se refiere a una composición nutricional completa que comprende cepas de Lactococcus o un probiótico, para reducir los síntomas de las alergias en diferentes grupos de pacientes tales como alergias que se originan de alérgenos alimentarios en niños pequeños o en infantes y de alérgenos respiratorios en niños, adultos y en mascotas domésticas. Preferentemente la composición reduce los síntomas de las alergias (prevención secundaria) mientras que no afecta de manera importante a la sensibilización (prevención primaria). La composición comprende un probiótico del género Lactococcus.|ADRIAN ZUERCHER [CH]; ANNICK MERCENIER [BE]; SÉBASTIEN HOLVOET [FR]; ANURAG SINGH [IN]; Bern, CH-3018, CH|NESTEC S.A. [CH]; Vevey, CH-1800, CH|
