Número de concesión|Tipo de documento|Número de solicitud|Fecha de presentación|Fecha de concesión|Clasificación CIP|Título|Resumen|Inventor(es)|Titular
Gaceta: Patentes, Registros de Modelos de Utilidad y de Diseños Industriales Volúmen: Abril
355005|Patente|MX/a/2012/011286|28/09/2012|21/03/2018|<i><b>C04B 14/28</b></i>  (2006.01); <i><b>C04B 2/02</b></i>  (2006.01); <i><b>C04B 7/52</b></i>  (2006.01); <i><b>C04B 14/02</b></i>  (2006.01)|REDUCCIÓN DE LA TEMPERATURA DE DESCOMPOSICIÓN TÉRMICA DE ROCA CALIZA MEDIANTE ACTIVACIÓN MECÁNICA.|La presente invención proporciona un método para la producción de cemento portland, el cual consiste de las etapas de molienda de la roca caliza, molienda fina mediante la utilización de tarros alúmina junto con cilindros de zirconia, y cocción a 900-1000°C.|MARÍA EUGENIA MENDOZA ÁLVAREZ [MX]; ANA BELÉN CABRERA FUENTES [MX]; PUEBLA, Puebla, 72570, MX|BENEMÉRITA UNIVERSIDAD AUTONOMA DE PUEBLA [MX]; Puebla, Puebla, 72000, MX|
355006|Patente|MX/a/2015/002590|27/02/2015|28/03/2018|<i><b>B21D 22/02</b></i>  (2006.01); <i><b>B21D 5/01</b></i>  (2006.01); <i><b>B21D 22/26</b></i>  (2006.01); <i><b>B21D 24/12</b></i>  (2006.01)|MOLDE PARA ESTAMPADO Y METODO PARA FABRICAR PRODUCTOS ESTAMPADOS.|Se describe un molde para estampado, equipado con un molde punzón, una matriz y un molde para la supresión del pandeo, en donde una primera superficie del molde para la supresión del pandeo tiene partes que reciben presión, que reciben la fuerza de reacción para deformar elásticamente el molde para la supresión del pandeo al final del estampado, y partes que incrementan la presión de supresión del pandeo que sobresalen hacia las partes que reciben la presión desde una parte placa del molde punzón y que, cuando se comprimen en la dirección de la compresión, generan la fuerza de reacción antes mencionada en la dirección contraria a la dirección de la compresión.|TOHRU YOSHIDA [JP]; Chiyoda-ku, Tokio, 100-8071, JP|NIPPON STEEL & SUMITOMO METAL CORPORATION [JP]; Chiyoda-ku, Tokio, 100-8071, JP|
355007|Patente|MX/a/2014/010239|26/08/2014|28/03/2018|<i><b>F02M 25/12</b></i>  (2006.01)|GENERADORES DE PLASMA RICOS EN OXIGENO PARA POTENCIAR MOTORES DE COMBUSTION INTERNA.|Se describen sistemas y métodos para mejorar la eficiencia y/o reducir las emisiones de un motor de combustión interna. El sistema puede comprender un tanque configurado para almacenar una solución acuosa que consiste esencialmente en agua y una cantidad predeterminada de electrolitos. El sistema además puede comprender una celda configurada para ayudar en la electrólisis de la solución acuosa, la celda puede comprender una pluralidad de placas dispuestas sustancialmente paralelas entre sí y la pluralidad de placas puede separarse sustancialmente equidistantes de la adyacente de la pluralidad de placas. En modalidades ejemplares, al menos un sello puede situarse entre la pluralidad de placas para crear un sello sustancialmente hermético al aire y un sello sustancialmente hermético al agua entre las adyacentes de la pluralidad de placas.|HUGH JONSON [US]; PETER RIESSELMAN [US]; RON BINGEL [US]; JAY MORROW [US]; FRED HESS [US]; ROBB ROBEL [US]; Anacortes, WA, 98221, US|DEEC, INC. [US]; Bellevue, WA, 98004, US|
355008|Patente|MX/a/2016/000029|07/01/2016|28/03/2018|<i><b>G11B 20/10</b></i>  (2006.01); <i><b>G09G 5/00</b></i>  (2006.01); <i><b>G11B 20/12</b></i>  (2006.01); <i><b>G11B 27/00</b></i>  (2006.01); <i><b>H04N 5/85</b></i>  (2006.01); <i><b>H04N 5/91</b></i>  (2006.01); <i><b>H04N 5/775</b></i>  (2006.01); <i><b>H04N 9/79</b></i>  (2006.01); <i><b>H04N 21/426</b></i>  (2011.01); <i><b>H04N 21/4363</b></i>  (2011.01)|APARATO DE PROCESAMIENTO DE INFORMACION, MEDIO DE GRABACION DE INFORMACION, METODO DE PROCESAMIENTO DE INFORMACION, Y PROGRAMA.|Se proporciona un aparato y método para controlar la reproducción de contenido grabado en un medio de grabación; controlar la lectura, desde el medio de grabación, primera información de contenido que indica si un modo de salida inicial al inicio de la reproducción es 4K o 2K; y producir una notificación con base en el modo de salida inicial al inicio de la reproducción indicada por la primera información de contenido.|KOUICHI UCHIMURA [JP]; RYOHEI TAKAHASHI [JP]; Minato-ku, Tokio, 1080075, JP|SONY CORPORATION [JP]; Minato-ku, Tokio, 1080075, JP|
355009|Patente|MX/a/2016/001951|12/02/2016|28/03/2018|<i><b>H04N 7/01</b></i>  (2006.01); <i><b>G11B 20/10</b></i>  (2006.01); <i><b>G11B 27/10</b></i>  (2006.01); <i><b>G11B 27/32</b></i>  (2006.01); <i><b>H04N 5/20</b></i>  (2006.01); <i><b>H04N 5/85</b></i>  (2006.01); <i><b>H04N 5/93</b></i>  (2006.01); <i><b>H04N 5/445</b></i>  (2011.01); <i><b>H04N 7/025</b></i>  (2006.01); <i><b>H04N 9/82</b></i>  (2006.01); <i><b>H04N 19/70</b></i>  (2014.01); <i><b>H04N 21/426</b></i>  (2011.01); <i><b>H04N 21/431</b></i>  (2011.01); <i><b>H04N 21/488</b></i>  (2011.01)|DISPOSITIVO DE REPRODUCCION, METODO DE REPRODUCCION, Y MEDIO DE GRABACION.|La presente tecnología pertenece a un dispositivo de reproducción, un método de reproducción y un medio de grabación, con los cuales los subtítulos ocultos que tienen un amplio margen dinámico de luminancia pueden desplegarse con brillo apropiado. En un disco óptico se graba lo siguiente: subtítulos ocultos de alto margen dinámico (HDR), que son subtítulos ocultos que tienen un segundo margen de luminancia que es más amplio que un primer margen de luminancia; tone_mapping_info, que incluye información de HDR que indica la característica de luminancia de los subtítulos ocultos de HDR; y tone_mapping_info, que es información de definición de mapeo de tono que se utiliza al convertir la luminancia desde aquella de los subtítulos ocultos de HDR en aquella de los subtítulos ocultos estándar (STD), que son subtítulos ocultos que tienen el primer margen de luminancia. La presente tecnología puede aplicarse a un medio de grabación en el que los subtítulos ocultos se graban.|KOUICHI UCHIMURA [JP]; Minato-ku, Tokio, 1080075, JP|SONY CORPORATION [JP]; Minato-ku, Tokio, 1080075, JP|
355010|Patente|MX/a/2015/013885|19/09/2012|28/03/2018|<i><b>G06F 19/00</b></i>  (2011.01); <i><b>A61B 5/00</b></i>  (2006.01); <i><b>A61M 5/20</b></i>  (2006.01)|DISPOSITIVO Y METODO PARA DETERMINAR INFORMACION RELACIONADA CON UN DISPOSITIVO MEDICO.|La invención está relacionada con un aparato (2, 3), que comprende una unidad de emparejamiento (20-1, 20-2) para conectar de manera liberable el aparato (2) a un dispositivo médico (1) o para recibir de manera liberable por lo menos una parte del dispositivo médico (1). El aparato (2, 3) comprende además uno o más sensores ópticos (25, 26) y/o uno o más sensores acústicos (27) para determinar información relacionada con una condición y/o el uso del dispositivo médico (1). La invención está relacionada además con un sistema que comprende tal aparato (2, 3) y tal dispositivo médico (1), con un método (500, 600, 700) y con un programa informático (61) para determinar información relacionada con una condición y/o el uso de tal dispositivo médico (1), y con un soporte (60) legible por ordenador que almacena tal programa informático (61).|MICHAEL SCHABBACH [DE]; AMIT KOHLI [IN]; Frankfurt am Main, 65926, DE|SANOFI - AVENTIS DEUTSCHLAND GMBH [DE]; Frankfurt am Main, 65929, DE|
355011|Patente|MX/a/2013/009912|28/08/2013|28/03/2018|<i><b>B60G 3/18</b></i>  (2006.01); <i><b>B62D 5/04</b></i>  (2006.01); <i><b>B62D 6/00</b></i>  (2006.01); <i><b>B62D 7/18</b></i>  (2006.01); <i>B62D 101/00</i>  (2006.01); <i>B62D 111/00</i>  (2006.01); <i>B62D 113/00</i>  (2006.01); <i>B62D 119/00</i>  (2006.01)|DISPOSITIVO DE SUSPENSION PARA VEHICULO, METODO DE AJUSTE DE GEOMETRIA PARA EL MISMO, Y EL AUTOMOVIL.|Un aparato de suspensión de vehículo se construye para mejorar la estabilidad y la controlabilidad. El aparato de suspensión incluye; una rueda de llanta a ser equipada con una llanta; un mecanismo de cubo de rueda para soportar la rueda de llanta; un primer miembro de acoplamiento que conecta el mecanismo de cubo de rueda y una carrocería del vehículo en un lado inferior de un eje en una dirección arriba hacia abajo del vehículo; un segundo miembro de acoplamiento que conecta el mecanismo de cubo de rueda y la carrocería del vehículo en el lado inferior del eje en la dirección arriba hacia abajo del vehículo y que interseca el primer miembro de acoplamiento en una vista superior del vehículo; y una cremallera de la dirección que se mueve en una dirección a lo ancho del vehículo y que dirige el mecanismo de cubo de rueda.|YUSUKE KAGEYAMA [JP]; YUTAKA MIKURIYA [JP]; Atsugi-shi, Kanagawa, 243-0123, JP|NISSAN MOTOR CO., LTD. [JP]; Yokohama-shi, Kanagawa, 221-0023, JP|
355012|Patente|MX/a/2014/013723|11/11/2014|28/03/2018|<i><b>A61K 38/00</b></i>  (2006.01); <i><b>A61K 9/70</b></i>  (2006.01); <i><b>A61K 38/48</b></i>  (2006.01); <i><b>A61K 47/38</b></i>  (2006.01); <i><b>A61L 15/44</b></i>  (2006.01); <i><b>A61P 7/04</b></i>  (2006.01)|COMPOSICION DE PROTEINAS RESISTENTE A ESTERILIZACION POR RADIACION.|Una composición de proteína que comprende una mezcla de glicina, fenilalanina e histidina y/o un derivado de éter de celulosa como un aditivo y tiene resistencia a la esterilización por radiación.|YUKAKO KAGEYAMA [JP]; KENTARO FUJINAGA [JP]; AYUKO YAMAGUCHI [JP]; YUSUKE AKIYAMA [JP]; SOUICHIROU KATOU [JP]; YUKIKO KIMURA [JP]; SUSUMU HONDA [JP]; MAKOTO SATAKE [JP]; HIROAKI KANEKO [JP]; AYUMI ISHIWARI [JP]; MASAKI HIRASHIMA [JP]; Hino-shi, Tokyo, 191-0065, JP|TEIJIN LIMITED [JP]; TEIJIN PHARMA LIMITED [JP]; Osaka-shi, Osaka, 541-0054, JP|
355013|Patente|MX/a/2014/009316|01/08/2014|02/04/2018|<i><b>F03D 1/06</b></i>  (2006.01); <b>F03D 1/00</b>  (2006.01)|AEROGENERADOR DE ACCIONAMIENTO DIRECTO.|Un aerogenerador de accionamiento directo que comprende un rotor externo (1) con un cuerpo anular externo (1a) y un estator (3), una góndola (6) montada en una parte superior de una torre (7) y que aloja un mecanismo porta-eje(8) para soportar un eje horizontal (5), una pluralidad de estructuras porta-pala (9) provistas equidistantemente en partes periféricas externas del cuerpo anular externo (1a), y una raíz de pala (10a) conectada a la estructura porta-pala (9), con una parte extrema distal (12c) conectada a la raíz de pala (10a), un registro (13) lateral para acceder a una cámara interior (12e) en el extensor de raíz (1) y una puerta (14) para cerrar el registro (13).|ALTIBARBON, IGNACIO [ES]; VILLANUEVA MONZÓN, MAURO [ES]; Zamudio Bizkaía, 48170, ES|ADWEN OFFSHORE S.L. [ES]; Zamudio (Bizkaia), 48170, ES|
355014|Patente|MX/a/2013/013569|20/11/2013|02/04/2018|<i><b>B24B 21/00</b></i>  (2006.01)|DISPOSITIVO, SISTEMA Y MÉTODO DE LIJADORA DE PATRÓN.|La invención se refiere a un dispositivo para lijar una impresión predeterminada en una pieza de trabajo. El dispositivo tiene una cinta de patrón ubicada dentro del área formada por una cinta de lijado. Una almohadilla está ubicada dentro del área formada por la cinta de patrón. Un patrón elevado está formado en la superficie externa de la cinta de patrón. Al estar en uso, la almohadilla entra en contacto con la cinta de patrón, aproximando el patrón elevado de la cinta de patrón para entran en contacto con la cinta de lijado. La parte de la cinta de lijado que está en contacto con la cinta de patrón se aproxima hacia la pieza de trabajo de manera que se lija una impresión predeterminada en la pieza de trabajo.|ROBERT BRYAN BOGGS [US]; JOSEPH SHANNON MILLER [US]; MICHAEL SCOTT STANDRIDGE [US]; JASON RICHARD SHAW [US]; Greenville, South Carolina, 29605, US|SHAW INDUSTRIES GROUP, INC. [US]; Dalton, Georgia, 30722, US|
