Número de concesión|Tipo de documento|Número de solicitud|Fecha de presentación|Fecha de concesión|Clasificación CIP|Título|Resumen|Inventor(es)|Titular
Gaceta: Patentes, Registros de Modelos de Utilidad y de Diseños Industriales Volúmen: Octubre
351082|Patente|MX/a/2013/001802|14/02/2013|02/10/2017|<i><b>B21D 51/26</b></i>  (2006.01)|RECIPIENTE CONFORMADO DE METAL Y METODO PARA LA ELABORACION DEL MISMO.|Se describe un recipiente conformado de metal que comprende menos metal que los recipientes conformados de metal de la técnica anterior, mientras que todavía es capaz de manejar una suficiente carga axial y experimentar procesos de conformado, que incluyen el rebajado, sin arrugamiento, deformación, colapso u otro defecto físico. También son descritos los procesos para el conformado de un recipiente de metal que tiene una pared lateral de espesor variable, en donde una porción de la pared lateral que tiene un espesor variable es configurada utilizando una matriz o matrices. La figura más representativa de la invención es la número 20.|DICK, ROBERT E. [US]; FEDUSA, ANTHONY J. [US]; MYERS, GARY L. [US]; Cheswick, Pennsylvania, 15024, US|ALCOA INC.* [US]; Pittsburgh, Pennsylvania, 15212-5858, US|
351083|Patente|MX/a/2011/011940|10/11/2011|29/09/2017|<i><b>A61K 31/122</b></i>  (2006.01); <b>A61K 31/01</b>  (2006.01); <i><b>A61K 31/192</b></i>  (2006.01)|MÉTODOS PARA EL TRATAMIENTO DE TRASTORNOS ONCOLÓGICOS USANDO CAMBIADORES EPIMETABÓLICOS, MOLÉCULAS INTRACELULARES MULTIDIMENSIONALES, O INFLUENCIADORES AMBIENTALES.|Se describen métodos y formulaciones para tratar trastornos oncológicos en seres humanos usando intercambiadores epimetabólicos, moléculas intracelulares multidimensionales o influyentes ambientales.|JOHN PATRICK MCCOOK [US]; NIVEN RAJIN NARAIN [GY]; RANGAPRASAD SARANGARAJAN [US]; Cambridge, MA, 02142, US|BERG LLC [US]; Nashville, Tennessee, 37210, US|
351084|Patente|MX/a/2009/005511|25/05/2009|29/09/2017|<i><b>B21D 51/06</b></i>  (2006.01)|PROCESO DE ESTIRAMIENTO PARA CONFORMACIÓN DE ENVASES METÁLICOS CON CONFORMACIÓN DE PREPESTAÑA, Y EQUIPAMIENTO DE ESTIRAMIENTO PARA CONFORMACIÓN DE ENVASES METÁLICOS CON CONFORMACIÓN DE PREPESTAÑA.|El proceso de estiramiento para la conformación de envases metálicos con conformación de prepestaña, y equipamiento de estiramiento para conformación de envases metálicos con conformación de prepestaña, comprendido por destinarse, prioritariamente, para la fabricación de latas a través de estiramiento moldeando los cuerpos de las latas en los más diversos formatos, posibilitando aún, la obtención de cuello profundo "necking" o cuello "die-necking" en el cuerpo de las latas, pudiendo ser empleado para las más diversas finalidades, desde latas para productos alimenticios y bebidas, así como para productos químicos y otros, pudiendo ser fabricadas en materiales diversos como hojas de hojalata, hojas cromadas o placa negra, utilizando el proceso de estiramiento moldeando los cuerpos de latas, pudiendo ser empleado en los diversos tipos de latas, desde las que utilizan tapa metálica, plástica o mixta (compuesta de metálica + plástica) remachada como las que utilizan sistema de tapa metálica, plástica o mixta (compuesta de metálica + plástica) no remachada, dotada de juntas de veda y de cierre a vacuo.|VLADEMIR MORENO [BR]; Jundiaí-SP, 13202-330, BR|VLADEMIR MORENO [BR]; Jundiaí-SP, 13202-330, BR|
351085|Patente|MX/a/2015/008002|19/06/2015|29/09/2017|<b>H04W 4/00</b>  (2009.01); <i><b>H04B 7/24</b></i>  (2006.01); <b>H04L 12/28</b>  (2006.01); <b>H04W 8/18</b>  (2009.01)|METODO Y DISPOSITIVO PARA REALIZAR COMUNICACION GRUPAL UTILIZANDO COMUNICACION DIRECTA ENTRE TERMINALES EN SISTEMA DE COMUNICACION INALAMBRICO.|La presente solicitud describe un método para realizar comunicación grupal utilizando el equipo de usuario (UE) en un sistema de comunicación inalámbrica. En particular, el método incluye: detectar un primer grupo de señales de descubrimiento que tiene un primer valor de conteo de nivel; generar un segundo grupo de señales de descubrimiento que tiene un segundo valor de conteo de nivel al utilizar el primer valor; y transmitir al segundo grupo de señales de descubrimiento a otro UE, en donde el contador de nivel indica un valor de nivel al que el UE pertenece basado en un UE activado inicialmente o una estación base en la comunicación grupal.|HANBYUL SEO [KR]; BYOUNGHOON KIM [KR]; Anyang-si, Gyeonggi-do, 431-080, KR|LG ELECTRONICS INC. [KR]; Yeongdeungpo-gu, Seúl, 150-721, KR|
351086|Patente|MX/a/2013/012422|24/10/2013|29/09/2017|<i><b>C22C 38/00</b></i>  (2006.01); <i><b>B21B 3/00</b></i>  (2006.01); <i><b>C21D 9/46</b></i>  (2006.01); <i><b>C22C 38/06</b></i>  (2006.01); <i><b>C22C 38/58</b></i>  (2006.01); <i>C21D 1/18</i>  (2006.01); <i>C21D 9/00</i>  (2006.01); <i>C22C 18/04</i>  (2006.01); <i>C22C 21/00</i>  (2006.01)|LÁMINA DE ACERO PARA MIEMBRO DE ESTAMPADO EN CALIENTE Y MÉTODO PARA PRODUCIR LA MISMA.|Esta lámina de acero para miembros de estampado en caliente, tiene una composición química la cual contiene en % en masa, 0.10-0.35% de C, 0.01-1.0% de Si; 0.3-2.3% de Mn y 0.01-0.5% de Al, mientras se suprime P a 0.03% o menos, S a 0.02% o menos y N a 0.1% o menos, con el resto compuesto de Fe e impurezas inevitables. Esta lámina de acero para miembros de estampado en caliente tiene una desviación estándar de los diámetros de partícula de carburos de hierro de 0.8 µm o menos, dichos carburos de hierro están contenidos en la región de la lámina de acero de la superficie hasta 1/4 de espesor del espesor de la lámina.|JUN MAKI [JP]; HIROYUKI TANAHASHI [JP]; Choyoda-ku, Tokio, 1008071, JP|NIPPON STEEL & SUMITOMO METAL CORPORATION [JP]; Chiyoda-ku, Tokio, 1008071, JP|
351087|Patente|MX/a/2014/009407|04/08/2014|29/09/2017|<i><b>G01V 1/34</b></i>  (2006.01); <i><b>G01V 1/48</b></i>  (2006.01)|METODOS, SISTEMAS Y DISPOSITIVOS PARA GENERAR REGISTROS DE PROYECCIONES DE LENTITUD-FRECUENCIA.|Un método ejemplar para visualizar los datos del registro sónico asociados con una formación que rodea un pozo de perforación puede incluir adquirir datos sónicos en una pluralidad de profundidades utilizando un sistema de antenas acústicas ubicado en el pozo de perforación y transformar los datos sónicos adquiridos de un dominio espacio-temporal a un dominio de número de ondas-frecuencia en un número limitado de frecuencias discretas. El método también puede incluir estimar valores de lentitud en el número limitado de frecuencias discretas a partir de los datos sónicos transformados, interpolar los valores de lentitud estimados para obtener una proyección de una o más dispersiones de lentitud-frecuencia de los datos sónicos adquiridos y visualizar la proyección de las dispersiones de lentitud-frecuencia. La proyección de las dispersiones de lentitud-frecuencia puede incluir una pluralidad de bandas de colores correspondientes a cada una del número limitado de frecuencias discretas.|TOSHIHIRO KINOSHITA [JP]; HIROAKI YAMAMOTO [JP]; TAKESHI FUKUSHIMA [JP]; Sagamihara-shi, Kanagawa-ken, 252-0318, JP|SCHLUMBERGER TECHNOLOGY B.V. [NL]; JG The Hague, 2514, NL|
351088|Patente|MX/a/2015/015997|20/11/2015|29/09/2017|<i><b>H04B 7/26</b></i>  (2006.01); <b>H04L 5/00</b>  (2006.01); <i>H04W 84/18</i>  (2009.01)|METODO DE COMUNICACION Y EQUIPO DE USUARIO EN RED CELULAR Y D2D MIXTA.|La presente invención describe un método de comunicación llevado a cabo por un equipo de usuario (UE) (301) en una red celular y de dispositivo a dispositivo (D2D) mixta (300) y el UE. El método comprende el paso de comunicación en la red mixta de acuerdo con una estructura de trama de radio, en donde la estructura de trama de radio comprende por lo menos la subtrama D2D que tiene un período de protección (GP) en un extremo o al inicio de la subtrama de D2D.|QIANXI LU [CN]; QINGYU MIAO [CN]; ZHENSHAN ZHAO [CN]; Chaoyang District, Beijing, 100102, CN|TELEFONAKTIEBOLAGET L M ERICSSON (PUBL) [SE]; Stockholm, SE-164 83, SE|
351089|Patente|MX/a/2014/012492|16/10/2014|29/09/2017|<i><b>B60B 35/08</b></i>  (2006.01); <i><b>B60B 35/00</b></i>  (2006.01); <i><b>B60B 35/06</b></i>  (2006.01)|EJE DE VEHICULO FABRICADO.|Se proporciona un cuerpo del eje del vehículo para su incorporación en un eje del vehículo. El cuerpo del eje del vehículo puede estar compuesto de primera y segunda piezas del cuerpo del eje. La primera pieza del cuerpo del eje puede definir al menos una porción de una superficie inferior del cuerpo del eje del vehículo y al menos una porción de una de una superficie frontal y una superficie posterior del cuerpo del eje del vehículo. La segunda pieza del cuerpo del eje está fijada a la primera pieza del cuerpo del eje y puede definir al menos una porción de una superficie superior del cuerpo del eje del vehículo y al menos una porción de la otra de la superficie frontal y la superficie posterior del cuerpo del eje del vehículo. El espesor de las primera y segunda piezas del cuerpo del eje puede ser diferente. Los soportes de componentes de la suspensión pueden estar formados integralmente con las superficies superior y/o inferior del cuerpo del eje.|MICHAEL J. GOTTSCHALK [US]; McKinney, Texas, 75071, US|HENDRICKSON USA, L.L.C. [US]; Itasca, IL, 60143, US|
351090|Patente|MX/a/2015/002528|26/02/2015|29/09/2017|<i><b>H04L 12/70</b></i>  (2013.01); <i><b>H04L 12/54</b></i>  (2013.01); <i><b>H04L 12/951</b></i>  (2013.01); <b>H04L 29/06</b>  (2006.01)|DISPOSITIVO DE TRANSMISION, METODO DE TRANSMISION, DISPOSITIVO DE RECEPCION, Y METODO DE RECEPCION.|La presente técnica se refiere a un aparato de transmisión, un método de transmisión, un aparato de recepción, y un método de recepción, los cuales hacen posible controlar la redundancia del encabezamiento en la comunicación por paquetes. La región que representa la longitud de paquete en el encabezamiento de los paquetes se cambia y se configura de acuerdo con el tamaño de los datos útiles de los paquetes de entrada. Es decir, de acuerdo con la longitud de paquete, se lleva a cabo la conmutación entre el modo de paquetes cortos para representar la longitud de paquete solo en cinco bitios de la parte de longitud el paquete FH1-3 en el encabezamiento de longitud mínima fijada FH1, un modo de longitud variable para representar la longitud del paquete por 11 bitios de la parte de longitud del paquete FH1-3 y la parte de longitud del paquete VH1-1 en el encabezamiento de longitud variable VH1, y un modo de longitud variable adicional para representar la longitud el paquete por 16 bitios de la parte de longitud del paquete FH1-3, la parte de longitud el paquete VH1-1, y la parte de longitud del paquete AH1-2 en el encabezamiento adicional AH1. La presente técnica puede ser aplicada a la comunicación por radiodifusión.|MICHAEL LACHLAN [AU]; Minato-Ku, Tokio, 1080075, JP|SONY CORPORATION [JP]; Minato-Ku, Tokio, 1080075, JP|
351091|Patente|MX/a/2015/004154|31/03/2015|02/10/2017|<i><b>B22C 9/12</b></i>  (2006.01)|DISPOSITIVO Y METODO PARA ENDURECER NUCLEOS DE FUNDICION.|La presente invención se refiere a un dispositivo para endurecer núcleos de fundición de un material de moldeo que contiene arena, en donde el núcleo, para su endurecimiento, se somete en una herramienta de moldeo de núcleos a una mezcla de vapor catalizador/gas portador y posteriormente a una corriente de aire presurizado, cada una a una presión predeterminada y una temperatura predeterminada, en donde una etapa de mezcla y calentamiento, que puede estar corriente arriba de la herramienta de moldeo de núcleos, se conecta a un depósito que contiene un catalizador orgánico en forma líquida y a una fuente de aire presurizado, en donde el dispositivo no tiene un precalentador, de modo que el catalizador orgánico líquido y el aire presurizado se calientan juntos en la etapa de mezcla y calentamiento, y el dispositivo tiene una línea de limpieza separada, en donde se dispone una primera válvula de cierre en la línea a la etapa de mezcla y calentamiento, la cual se cierra al inicio de la limpieza por descarga de agua, y se dispone una segunda válvula de cierre en la línea de limpieza, la cual se abre al inicio de la limpieza por descarga de agua.|WILHELM BOVENS [CH]; Bazenheid, CH-9602, CH|LÜBER GMBH [CH]; Bazenheid, CH-9602, CH|
