Número de concesión|Tipo de documento|Número de solicitud|Fecha de presentación|Fecha de concesión|Clasificación CIP|Título|Resumen|Inventor(es)|Titular
Gaceta: Patentes, Registros de Modelos de Utilidad y de Diseños Industriales Volúmen: Noviembre
351869|Patente|MX/a/2014/000541|07/01/2014|18/10/2017|<b>A01C 21/00</b>  (2006.01); <i><b>A01C 1/08</b></i>  (2006.01)|METODO DE VACUNACION QUE UTILIZA LA APLICACION DE COMPUESTOS ORGANICOS VOLATILES EN CARICA PAPAYA PARA EL BIOCONTROL DE PLAGAS.|El método consiste en aplicar a las plantas sanas de Carica papaya las concentraciones de mezclas de los siguientes Compuestos Orgánicos Volátiles (COV) identificados como: 1,3, dicloro benceno, 2. alcohol-bencílico, 3. 2-nonel-1-ol, 4. Isocianato de bencilo, 5. Nitrilato de bencilo, 6. ciclodecanol, 7. 2,3- dicloro ansiole, 8. isotiocianato de bencilo; para inducir resistencia natural de las plantas y sus efectos contra las plagas y enfermedades. Estos COV inducen tempranamente a las plantas sanas a protegerse de plagas y enfermedades, producen cambios transcripcionales en las plantas y son susceptibles de manipularse genética y transgénicamente. Las concentraciones se aplican a las diferentes partes de la planta, así como sus semillas y propágulos para desencadenar las respuestas de defensa de las plantas; por ejemplo, las aplicaciones pueden ser como recubrimiento de las semillas, agua de riego, filtros, aspersiones y pulverizaciones foliares. Los beneficios también incluyen respuesta en el mejoramiento de las semillas, propágulos y plantas. Es una tecnología en la agricultura derivada del campo de la Ecología Química, ya que existe respuesta directa (resistencia), indirecta (atracción a enemigos naturales) y la comunicación entre plantas como punto importante para la "vacunación" temprana a estos beneficios para muchos cultivos.|MARTHA ELENA DE COSS FLORES [MX]; JAVIER AGUILAR FUENTES [MX]; Tapachula, Chiapas, C.P. 30768, MX|MARTHA ELENA DE COSS FLORES [MX]; JAVIER AGUILAR FUENTES [MX]; Tapachula, Chiapas, C.P. 30768, MX|
351870|Patente|MX/a/2016/001765|09/02/2016|01/11/2017|<i><b>E21B 47/12</b></i>  (2012.01); <i><b>E21B 47/14</b></i>  (2006.01); <i><b>E21B 47/18</b></i>  (2012.01)|HERRAMIENTA DE FONDO DE PERFORACION.|Las presente invención se relaciona con una herramienta de fondo de perforación que será sumergida en un fluido de pozo desde una parte superior de un pozo, que comprende una primera sección de herramienta, un alojamiento de herramienta que tiene una cara interna, un módulo de comunicación de fondo de perforación para comunicarse a través de un fluido de pozo en un pozo de fondo de perforación para operar la herramienta de fondo de perforación, que comprende un transceptor piezoeléctrico que tiene una primera cara y una segunda cara y están dispuestas en el alojamiento de herramienta, en donde un elemento está dispuesto entre el transceptor piezoeléctrico y el alojamiento de herramienta, y el elemento está dispuesto en contacto con la primera cara del transceptor piezoeléctrico y la cara interna del alojamiento, de tal manera que el alojamiento de herramienta actúa como un transductor cuando el transceptor piezoeléctrico se activa y se agranda en una dirección radial del alojamiento de herramienta, desplazando el alojamiento de herramienta hacia fuera y enviando una señal a través del fluido de pozo. La presente invención también se relaciona con un sistema de fondo de perforación y con un método de comunicación.|ANDERSEN, TOMAS SUNE [DK]; BRIAN ENGELBRICHT THOMSEN [DK]; Helsingør, DK-3000, DK|WELLTEC A/S [DK]; Allerød, DK-3450, DK|
351871|Patente|MX/a/2014/006422|28/05/2014|01/11/2017|<i><b>E01B 11/44</b></i>  (2006.01)|METODO Y APARATO PARA TRATAMIENTO DE UNA SOLDADURA DE RIEL.|Un dispositivo de tratamiento de soldadura de riel mejora una microestructura resultante en y alrededor de una zona afectada de una soldadura de riel y de rieles que rodean a la soldadura de riel. El dispositivo incluye, pero no se limita, a un montaje fijador y centrador de accesorios para enganchar una cabeza de vía de un riel y un dispositivo de calentamiento y enfriamiento conectado con el montaje fijador y centrador de accesorios para colocarse sobre la cabeza de vía. El montaje fijador y centrador del accesorios comprende un miembro de enganche que engancha de manera removible la cabeza de vía. El dispositivo de calentamiento y enfriamiento incluye un miembro de calentamiento para calentar una zona afectada de la soldadura de riel y un miembro de enfriamiento para enfriar la zona afectada.|KRISTAN, JOSEPH, V. [US]; REID, KENNETH, H. [US]; CO, 81008, US|CF&I STEEL L.P., D/B/A EVRAZ ROCKY MOUNTAIN STEEL [US]; CO, 81004, US|
351872|Patente|MX/a/2015/005647|04/05/2015|01/11/2017|<i><b>H04N 21/2665</b></i>  (2011.01); <i><b>H04N 21/63</b></i>  (2011.01); <i><b>H04N 21/462</b></i>  (2011.01); <i><b>H04N 21/643</b></i>  (2011.01); <i><b>H04N 21/647</b></i>  (2011.01)|MÉTODO DE MANEJO DE REDES Y DISPOSITIVO DE MANEJO DE REDES.|Se proporciona un método de manejo de redes y un dispositivo de manejo de redes; el método se aplica al dispositivo de manejo de redes y el dispositivo de manejo de redes está conectado con por lo menos un interruptor de servicio y al menos un servidor de medios de flujo continuo respectivamente; el método incluye que un módulo de configuración en el dispositivo de manejo de redes configure la información de configuración de manejo de redes del al menos un servidor de medios de flujo continuo, un módulo de control en el dispositivo de manejo de redes adquiere la información de configuración de manejo de redes y el módulo de control ajusta un módulo de interrupción a través de una interfaz de ajuste del módulo de interrupción con base en la información de configuración de manejo de redes; según la descripción, puede resolverse el problema técnico de complejidad en un modo de manejo de redes en la tecnología existente y se puede realizar un manejo y configuración de red unificada.|LIANG, JIANSHI [CN]; ZHENG, FAZHAN [CN]; WEN, TINGTING [CN]; KONG, QI [CN]; Shenzhen, Guangdong, 518057, CN|ZTE CORPORATION [CN]; Shenzhen, Guangdong, 518057, CN|
351873|Patente|MX/a/2015/012788|14/09/2015|01/11/2017|<i><b>G02B 17/06</b></i>  (2006.01); <i><b>G02B 5/10</b></i>  (2006.01); <i><b>G02B 7/00</b></i>  (2006.01); <i><b>G02B 7/04</b></i>  (2006.01); <i><b>G02B 7/182</b></i>  (2006.01); <i><b>G02B 27/01</b></i>  (2006.01); <i><b>G02B 27/14</b></i>  (2006.01)|PANTALLA MONTADA EN LA CABEZA QUE TIENE ALINEACIÓN MANTENIDA MEDIANTE MONTURA ESTRUCTURAL.|Un dispositivo de pantalla montada en la cabeza incluye una montura estructural generalmente colocada a lo largo de un primer eje y un segundo eje para la observación a lo largo de un tercer eje, el primer, segundo y tercer ejes son mutuamente perpendiculares. La montura estructural incluye los aros opuestos superior e inferior entre los cuales son definidos los orificios izquierdo y derecho. Las micro-pantallas izquierda y derecha son acopladas con la montura estructural, y son configuradas para proyectar el contenido visual en una dirección sustancialmente hacia adelante a lo largo del tercer eje hacia los orificios izquierdo y derecho, de manera respectiva, y fuera de un usuario. Los elementos ópticos izquierdo y derecho son acoplados con la montura estructural y posicionados, de manera respectiva, sobre los orificios izquierdo y derecho y cada uno de los cuales incluye al menos una superficie parcialmente reflectiva que se orienta en una dirección sustancialmente hacia atrás a lo largo del tercer eje. La montura estructural mantiene los elementos ópticos en alineación para definir una trayectoria de luz óptica que guía, de manera reflectiva, un haz de rayos de luz de las micro-pantallas a los ojos del usuario.|DOUGLAS PETER MAGYARI [US]; SALVATORE FRANK VILARDI [US]; Royal Oak, Michigan, 48073, US|IMMY INC. [US]; Troy, Michigan, 48084, US|
351874|Patente|MX/a/2016/004146|19/08/2013|01/11/2017|<i><b>B67D 1/08</b></i>  (2006.01); <b>B65D 83/00</b>  (2006.01); <i><b>B67D 1/14</b></i>  (2006.01)|SISTEMA DISPENSADOR DE CERVEZA DE ESPUMA CREMOSA.|Un sistema dispensador de cerveza de espuma cremosa incluye un acoplador que se puede asegurar de manera removible con un barril, un tubo de transportación, y un grifo. El tubo de transportación incluye un primer extremo que se puede acoplar con el acoplador, por lo cual la cerveza fluye desde el barril a través del tubo de transportación cuando el primer extremo del tubo de transportación se acopla con el acoplador. El tubo de transportación además incluye un segundo extremo que se puede acoplar con el grifo. El grifo incluye un receptor de tubo de compresión adaptado para recibir el segundo extremo del tubo de transportación a través de éste de manera que el segundo extremo suministra cerveza desde el grifo. El grifo además incluye un émbolo que se comunica con el receptor de tubo de compresión y una agarradera acoplada con el émbolo. La agarradera se puede mover entre una posición cerrada, una posición abierta, y una posición de espuma cremosa. En la posición cerrada, la agarradera mantiene el émbolo comprimido contra el tubo de transportación de manera que nada de cerveza fluye desde el grifo. En la posición abierta, la agarradera eleva el émbolo sustancialmente, de manera completa fuera del tubo de transportación de manera que la cerveza fluye suavemente desde el grifo. En la posición de espuma cremosa, la agarradera eleva el émbolo fuera del tubo de transportación a una distancia de manera que una apertura creada en el tubo de transportación produce flujo de espuma cremosa desde el grifo.|PAUL HASKAYNE [GB]; ROBERT W. SHETTLE [GB]; DONALD W. SMELLER [US]; MERRILL R. GOOD [US]; JARRELL L. JENNINGS, III [US]; Whitegate, Cheshire, CW82DA, GB|LANCER CORPORATION [US]; San Antonio, Texas, 78219, US|
351875|Patente|MX/a/2013/009817|26/08/2013|01/11/2017|<i><b>B41N 3/08</b></i>  (2006.01); <b>B41C 1/10</b>  (2006.01); <i><b>B41F 1/18</b></i>  (2006.01); <i><b>B41M 1/06</b></i>  (2006.01)|METODOS Y SISTEMAS PARA IMPRESION DIGITAL BASADA EN TINTA CON SOLUCION DE FUENTE MULTIFUNCIONAL Y DE MULTICOMPONENTES.|Un sistema de impresión digital basado en tinta que comprende un aplicador de fluido externo para aplicar solución de fuente multifuncional y multicomponentes a una superficie de una placa generadora de imagen. La placa se expone de manera similar a imagen utilizando un láser de alta potencia para eliminar los componentes primarios de la solución de fuente de las regiones seleccionadas de la placa de acuerdo con los datos de imagen digital, dejando una capa de los componentes secundarios en las regiones seleccionadas. La placa después se entinta con tinta útil en impresión. La tinta se adhiere a las regiones seleccionadas desde las cuales los componentes primarios se han removido para formar una imagen de tinta. La imagen de tinta se transfiere a una etapa de transferencia de imagen en donde los componentes secundarios permiten la transferencia eficiente de la tinta a un medio con defectos reducidos en la calidad de imagen. La solución de multicomponentes comprende componentes primarios que rechazan o repelen la tinta y componentes secundarios que funcionan como un agente de liberación.|JACK LESTRANGE [US]; SANTOKH S. BADESHA [US]; MANDAKINI KANUNGO [IN]; DAVID J. GERVASI [US]; MARYNA ORNATSKA [UA]; MATTHEW M. KELLY [UM]; Macedon, New York, 14502, US|XEROX CORPORATION [US]; Norwalk, Connecticut, 06856-4505, US|
351876|Patente|MX/a/2015/016183|24/11/2015|01/11/2017|<i><b>H04W 16/02</b></i>  (2009.01)|ESTABLECIMIENTO DE INTERFAZ ENTRE UN CONTROLADOR DE POLÍTICA DE ESPECTRO DINÁMICO Y UN CONTROLADOR DE ESPECTRO DINÁMICO.|Un sistema de arbitraje de espectro dinámico (DSA) puede incluir un controlador de política de espectro dinámico (DPC) y un controlador de espectro dinámico (DSC) que juntos gestionan dinámicamente la asignación y uso de recursos (p.ej., recursos de espectros) a través de diferentes redes. Los controladores DSC y el DPC pueden configurarse para la comunicación usando un protocolo DSAAP, un componente, o mensaje de comunicación. A modo de ejemplo, el controlador de DSC puede configurarse para recibir una lista de recursos que están disponibles para la licitación por intermedio de un enlace de comunicaciones al controlador DPC usando un protocolo de DSAAP, para generar un mensaje de demanda de oferta para una licitación sobre un recurso en la lista de recursos y para enviar el mensaje de demanda de oferta al DPC. El controlador DPC puede recibir el mensaje de demanda de oferta desde el controlador DSC, determinar si el mensaje de demanda de oferta es válido o no lo es, determinar si el controlador DSC es un licitador ganador y el envío de un mensaje de oferta ganada al DSC por intermedio del enlace de comunicaciones usando un protocolo de DSAAP.|CLINT SMITH [US]; SAMUEL SMITH [US]; PURNIMA SURAMPUDI [IN]; NITHIN NELLIKUNNU [IN]; SONY MOHANTY [IN]; GEETHA VASTRAD [IN]; VIMAL MISHRA [IN]; KALPANA KEMPANNA [IN]; NAGESWARA RAO DEEKSHITHA DEVISETTI [IN]; RAVI RAMESH BHAT [IT]; Warwick, New York, 10990, US|RIVADA NETWORKS LLC [US]; Colorado Springs, Colorado, 80908, US|
351877|Patente|MX/a/2015/013125|15/09/2015|01/11/2017|<i><b>G02B 5/124</b></i>  (2006.01)|ARTÍCULOS DE ESQUINAS CÚBICAS PRISMÁTICAS EN MICROMOSAICOS.|Los artículos de esquinas cubicas como una lámina retrorreflectiva usan conjuntos de esquinas cubicas múltiples en una configuración en mosaicos, cada mosaico contiene un conjunto de elementos en esquinas cubicas chaflanadas. Los mosaicos pueden ser largos y angostos y el conjunto en cada uno de los últimos dos o tres mosaicos adyacentes, o aún en cada mosaico puede incluir al menos una ranura longitudinal que es paralela a un borde del mosaico y paralelo a un eje en el plano fijo. Cada mosaico puede tener un ancho que es angosto (p. ej., 0.2 a 5 mm) e igual a un múltiplo entero de una separación de ranura longitudinal para evitar o reducir esquinas cubicas fragmentadas inefectivas a lo largo del borde del mosaico. Cada conjunto puede tener un plano de chaflanado y un plano principal de angularidad de entrada y los planos principales de angularidad de entrada para múltiples mosaicos pueden distribuirse más uniformemente en el ángulo azimutal que los planos de chaflanado.|KENNETH L. SMITH [US]; TODD A. BALLEN [US]; NELSON D. SEWALL [US]; Saint Paul, Minnesota, 55144-1000, US|3M INNOVATIVE PROPERTIES COMPANY [US]; Saint Paul, Minnesota, 55144-1000, US|
351878|Patente|MX/a/2014/004702|16/04/2014|01/11/2017|<i><b>A01N 37/46</b></i>  (2006.01); <i><b>A01N 43/30</b></i>  (2006.01); <i><b>A01P 7/00</b></i>  (2006.01)|METODOS PARA EVALUAR LA CALIDAD DEL REPELENTE DE MATERIALES ORGANICOS Y METODOS Y COMPOSICIONES PARA REPELER ARTROPODOS.|La descripción proporciona compuestos útiles como repelentes de insectos, composiciones que comprenden tales repelentes y métodos para repeler un artrópodo utilizando los compuestos y las composiciones. La descripción proporciona, además, trampas para insectos y métodos para identificar ligandos y cognados para moléculas biológicas.|ANANDASANKAR RAY [IN]; SEAN MICHAEL BOYLE [US]; Riverside, California, 92506, US|THE REGENTS OF UNIVERSITY OF CALIFORNIA [US]; Oakland, California, 94607-5200, US|
