Número de concesión|Tipo de documento|Número de solicitud|Fecha de presentación|Fecha de concesión|Clasificación CIP|Título|Resumen|Inventor(es)|Titular
Gaceta: Patentes, Registros de Modelos de Utilidad y de Diseños Industriales Volúmen: Mayo de 2013
309211|Patente|MX/a/2012/007253|21/06/2012|30/04/2013|<i>C07D491/048</i> <b>(2006-01)</b>; <i>A61K31/4355</i> <b>(2006-01)</b>; <i>A61P25/06</i> <b>(2006-01)</b>; <i>A61P25/08</i> <b>(2006-01)</b>; <i>A61P25/16</i> <b>(2006-01)</b>; <i>A61P25/18</i> <b>(2006-01)</b>; <i>A61P25/22</i> <b>(2006-01)</b>; <i>A61P25/24</i> <b>(2006-01)</b>; <i>A61P25/28</i> <b>(2006-01)</b>; <i>A61P25/30</i> <b>(2006-01)</b>; <i>A61P25/32</i> <b>(2006-01)</b>; <i>A61P25/36</i> <b>(2006-01)</b>; <i>C07D491/153</i> <b>(2006-01)</b>; <i>C07D491/20</i> <b>(2006-01)</b>; <i>C07D513/04</i> <b>(2006-01)</b>|DERIVADOS TRICICLICOS Y SUS USOS Y COMPOSICIONES FARMACEUTICAS.|Esta solicitud se refiere a compuestos tricíclicos de la Fórmula I: (ver fórmula (I)) incluyendo todos los estereoisómeros, mezclas de estereoisómeros y sales de los mismos. Esta solicitud también se refiere a composiciones que comprenden compuestos de la Fórmula I y a usos de los mismos.|EDWARD R. BACON; JOSEPH M. SALVINO; GEORGE C. MORTON.*; GERARD C. ROSSE; RABINDRANATH TRIPATHY; THOMAS R. BAILEY; DEREK D. DUNN; GREG A. HOSTETLER; ROBERT J. MCHUGH; BABU G. SUNDAR; 1006 Skyline Circle, 19403, Audubon, PA, E.U.A.|CEPHALON, INC.*; 41 Moores Road, P.O. Box 4011, 19355, Frazer, Pennsylvania, E.U.A.|
309212|Patente|MX/a/2010/008384|29/07/2010|30/04/2013|<i>C07D237/08</i> <b>(2006-01)</b>; <i>A61K31/50</i> <b>(2006-01)</b>; <i>A61K31/501</i> <b>(2006-01)</b>; <i>A61K31/502</i> <b>(2006-01)</b>; <i>A61P25/00</i> <b>(2006-01)</b>; <i>C07D237/12</i> <b>(2006-01)</b>; <i>C07D237/14</i> <b>(2006-01)</b>; <i>C07D237/18</i> <b>(2006-01)</b>; <i>C07D237/20</i> <b>(2006-01)</b>; <i>C07D401/12</i> <b>(2006-01)</b>; <i>C07D403/04</i> <b>(2006-01)</b>; <i>C07D405/04</i> <b>(2006-01)</b>; <i>C07D409/04</i> <b>(2006-01)</b>|DERIVADOS DE PIRIDAZINA SUBSTITUIDA, CON ACTIVIDAD ANTAGONISTA DE H3 DE HISTAMINA|La presente invención está dirigida a compuestos que tienen actividad antagonista de histamina H3, así como métodos de su uso y preparación. (ver fórmula (I)).|HUDKINS, ROBERT, L.; PROUTY, CATHERINE, P.; KNUTSEN, LARS, J.S.; SUNDAR, BABU, G.; WELLS-KNECHT, KEVIN, J.; 430 S. Saddlebrook Circle, 19425, Chester Springs, PA, E.U.A.|CEPHALON, INC.*; 41 Moores Road, P.O. Box 4011, 19355, Frazer, Pennsylvania, E.U.A.|
309213|Patente|MX/a/2012/005723|17/05/2012|30/04/2013|<i>G10L19/00</i> <b>(2013-01)</b>; <i>G10L19/02</i> <b>(2013-01)</b>|METODO Y APARATO PARA DECODIFICAR UN CUADRADO DE UNA SEÑAL DE AUDIO DIGITAL CODIFICADA Y MEDIO DE ALMACENAMIENTO QUE GRABA UN PROGRAMA DE INSTRUCCIONES.|Un método y un aparato para decodificar un cuadro de una señal de audio digital codificada y medio de almacenamiento que graba un programa de instrucciones. La eficiencia de procesamiento de un proceso utilizado para decodificar cuadros de un flujo de bits AC-3 mejorado se mejora procesando cada bloque de audio en un cuadro sólo una vez. Los bloques de audio de datos codificados se decodifican por orden de bloque en lugar de por orden de canal. Se revelan los procesos de decodificación ejemplares para las características de codificación de flujo de bits mejorado como el procesamiento de transformada híbrida adaptativa y la extensión espectral.|RAMAMOORTHY, KAMALANATHAN; 100 Potrero Avenue, 94103-4813, San Francisco, California, E.U.A.|DOLBY LABORATORIES LICENSING CORPORATION.*; 100 Potrero Avenue, 94103-4813, San Francisco, California, E.U.A.|
309214|Patente|MX/a/2010/004426|22/04/2010|30/04/2013|<i>G01N1/31</i> <b>(2006-01)</b>; <i>B01L3/00</i> <b>(2006-01)</b>|SISTEMA DE RECIPIENTES PARA ESTABILIZACION DE TEJIDOS PARA DIAGNOSTICOS MOLECULARES E HISTOPATOLOGICOS.|La presente invención se refiere a un ensamblaje para almacenar y conservar una muestra biológica que comprende: un recipiente que tiene un extremo cerrado, un extremo abierto y una pared lateral que se extiende entre el extremo cerrado y el extremo abierto definiendo un interior de recipiente, una parte del interior del recipiente definiendo una cavidad del portamuestras; un cierre para encerrar el extremo abierto del recipiente; y una plataforma adaptada para recibir un portamuestras y engranada por giro con el cierre, en el que la cavidad del portamuestras está adaptada para recibir el portamuestras en su interior cuando el cierre está engranado con el extremo abierto del recipiente.|WILKINSON, BRADLEY, M.; NEWBY, C., MARK; 186 Maplebrook, 10987, Tuxedo, New York, E.U.A.|BECTON, DICKINSON AND COMPANY.*; 1 Becton Drive, 07417, Franklin Lakes, New Jersey, E.U.A.|
309215|Patente|MX/a/2007/011612|20/09/2007|30/04/2013|<i>A01H1/00</i> <b>(2006-01)</b>; <i>A01H5/00</i> <b>(2006-01)</b>; <i>C12N15/29</i> <b>(2006-01)</b>; <i>C12N15/82</i> <b>(2006-01)</b>; <i>C12N5/04</i> <b>(2006-01)</b>; <i>C12N5/14</i> <b>(2006-01)</b>; <i>C12N9/00</i> <b>(2006-01)</b>|PLANTAS RESISTENTES A LA SEQUIA.|La presente invención es concerniente con el desarrollo de plantas resistentes a la sequía. La presente invención es concerniente con la preparación de plantas transgénicas que expresan una proteína involucrada en la síntesis de citoquinina bajo el control de un promotor inducible por senescencia.|GEPSTEIN, SHIMON; GEPSTEIN, AMIRA; BLUMWALD, EDUARDO; 7 Beilis Street, 34814, Haifa, ISRAEL|THE REGENTS OF THE UNIVERSITY OF CALIFORNIA.*; 1111 Franklin Street, 12th Floor, 94607, Oakland, California, E.U.A.|
309216|Patente|MX/a/2009/011736|29/10/2009|30/04/2013|<i>C08L33/08</i> <b>(2006-01)</b>; <i>C08J9/04</i> <b>(2006-01)</b>|COMPOSICION DE ESPUMA ACRILICA FLEXIBLE.|La presente invención se refiere a una composición de espuma acrílica que comprende un polímero acrílico y un auxiliar de procesamiento de acrílico que exhibe características de flexibilidad incrementadas sobre otros tipos de composiciones de espuma.|PAUL VAN RHEENEN; SEKHAR SUNDARAM; MATTHIEU SONNATI; 70 Lower State Road, Apt. 1589, 19454, North Wales, Pennsylvania, E.U.A.|ROHM AND HAAS COMPANY; 100 Independence Mall West, 19106-2399, Philadelphia, Pennsylvania, E.U.A.|
309217|Patente|MX/a/2008/002145|14/02/2008|30/04/2013|<i>C08B37/16</i> <b>(2006-01)</b>; <i>A01N25/22</i> (2006-01); <i>A01N27/00</i> (2006-01); <i>A01P21/00</i> <b>(2006-01)</b>; <i>C12P19/18</i> <b>(2006-01)</b>|METODO PARA ELABORAR UN COMPLEJO.|Se proporciona un método para elaborar al menos un complejo de inclusión que comprende un complejante útil y una ciclodextrina, en donde dicho método comprende las etapas de (a) elaborar dicha ciclodextrina, y (b) mezclar dicha ciclodextrina con dicho complejante útil, en donde dicho método se conduce sin purificar dicha ciclodextrina. Se proporciona también una composición útil para elaborar complejos de inclusión que comprenden agua, al menos un almidón, al menos una enzima, y al menos un complejante útil.|WILLIE LAU; RICHARD MARTIN JACOBSON.*; 11 Deerpath Road, 18914, Chalfont, Pennsylvania, E.U.A.|ROHM AND HAAS COMPANY; 100 Independence Mall West, 19106-2399, Philadelphia, Pennsylvania, E.U.A.|
309218|Patente|MX/a/2007/008330|09/07/2007|30/04/2013|<i>G02B5/124</i> <b>(2006-01)</b>; <i>B29D11/00</i> <b>(2006-01)</b>; <i>B32B27/00</i> <b>(2006-01)</b>; <i>B60R13/10</i> <b>(2006-01)</b>|PELICULA RETRORREFLECTANTE.|Una película retrorreflectante (30) que comprende una capa de cubierta (40), una capa prismática (42), una capa reflectora (44), una capa adhesiva (46) y un revestimiento de desprendimiento (48). La capa prismática (42) tiene elementos prismáticos retrorreflectantes (60) formada en su superficie posterior y la capa reflectora (44) cubre las superficies posteriores de los elementos prismáticos. La película (30) tiene una elongación de al menos un 20% y se puede construir para su uso con un sustrato sometido a un proceso de deformación de trabajo en frío, tales como estampación, relieve o embutición.|PECK, JOHN, D.; MATOS, EDUARDO, DA SILVA; 200 West Campbell, Unit 606, Arlington Heights, IL 60005, Arlington Heights, Illinois, E.U.A.|AVERY DENNISON CORPORATION; 150 North Orange Grove Boulevard, 91103, Pasadena, California, E.U.A.|
309219|Patente|MX/a/2010/001468|28/01/2008|02/05/2013|<i>A61K36/18</i> <b>(2006-01)</b>|EXTRACTO EN SCF QUE CONTIENE UN GLICOSIDO CARDIACO.|La presente invención se refiere a un extracto en fluido supercrítico (SCF) de una masa vegetal que contiene un glicósido cardíaco. El extracto se puede incluir en una composición farmacéutica que contiene una cantidad solubilizadora del extracto de solubilizador. La oleandrina se incluye dentro del extracto cuando una planta que contiene un glicósido cardíaco, tal como Nerium oleander, es extraída por medio de la extracción en SCF. El extracto también puede contener uno o más de otros agentes farmacológicamente activos que se pueden extraer en SCF. La composición se puede utilizar para tratar una amplia gama de trastornos que son sensibles terapéuticamente a un glicósido cardíaco. La figura más representativa de la invención es la número 1B.|ADDINGTON, CRANDELL; ZHANG, FENG; KOLENG, JOHN J.; 320 Mustang Circle, 78232, San Antonio, Texas, E.U.A.|PHOENIX BIOTECHNOLOGY INC.; 8626 Tesoro Dr., Suite 801, 78217, San Antonio, Texas, E.U.A.|
309220|Patente|MX/a/2010/001469|28/01/2008|02/05/2013|<i>A61K36/18</i> <b>(2006-01)</b>|EXTRACTO EN SCF QUE CONTIENE UN GLICOSIDO CARDIACO.|La presente invención se refiere a un extracto en fluido supercrítico (SCF) de una masa vegetal que contiene un glicósido cardíaco. El extracto se puede incluir en una composición farmacéutica que contiene una cantidad solubilizadora del extracto de solubilizador. La oleandrina se incluye dentro del extracto cuando una planta que contiene un glicósido cardíaco, tal como Nerium oleander, es extraída por medio de la extracción en SCF. El extracto también puede contener uno o más de otros agentes farmacológicamente activos que se pueden extraer en SCF. La composición se puede utilizar para tratar una amplia gama de trastornos que son sensibles terapéuticamente a un glicósido cardíaco. La figura más representativa de la invención es la número 1B.|ADDINGTON, CRANDELL; ZHANG, FENG; KOLENG, JOHN J.; 320 Mustang Circle, 78232, San Antonio, Texas, E.U.A.|PHOENIX BIOTECHNOLOGY INC.; 8626 Tesoro Dr., Suite 801, 78217, San Antonio, Texas, E.U.A.|
