Número de concesión|Tipo de documento|Número de solicitud|Fecha de presentación|Fecha de concesión|Clasificación CIP|Título|Resumen|Inventor(es)|Titular
Gaceta: Patentes, Registros de Modelos de Utilidad y de Diseños Industriales Volúmen: Febrero de 2013
307137|Patente|MX/a/2011/000139|11/12/2000|01/02/2013|<i>A61K31/00</i> <b>(2006-01)</b>; <i>A61K31/565</i> <b>(2006-01)</b>; <i>A61P19/10</i> <b>(2006-01)</b>|USOS MEDICOS DE UN MODULADOR DE RECEPTOR DE ESTROGENO SELECTIVO EN COMBINACION CON PRECURSORES DE ESTEROIDES SEXUALES.|(ver fórmula (I)) Métodos novedosos para el tratamiento médico y/o inhibición del desarrollo de osteoporosis, cáncer de mama, hiperlipidemia o aterosclerosis en animales de sangre caliente susceptibles, incluyendo humanos, que implican la administración de modulador del receptor de estrógeno selectivo, particularmente compuestos que tienen la estructura general (I) y una cantidad de un precursor de esteroide sexual seleccionado del grupo que consiste de deshidroepiandrosterona, sulfato de deshidroepiandrosterona, y andros-5-en-3ß,17ß-diol y compuestos convertidos in vivo a uno de los precursores anteriores. Se describe la administración adicional de disfosfonatos en combinación con modular del receptor de estrógeno selectivo y/o un precursor de esteroide sexual para el tratamiento médico y/o inhibición del desarrollo de osteoporosis. También se describen composiciones farmacéuticas para liberar los ingredientes activos y equipos útiles para la invención.|FERNAND LABRIE; 2989 De La Promenade, G1W 2J5, Ste-Foy, Quebec, CANADA|ENDORECHERCHE, INC.; 2989 De La Promenade, G1W 2J5, Ste-Foy, Québec, CANADA|
307138|Patente|MX/a/2008/001317|28/01/2008|01/02/2013|<i>A61K31/734</i> <b>(2006-01)</b>; <i>A61K9/16</i> <b>(2006-01)</b>; <i>A61K9/20</i> <b>(2006-01)</b>; <i>A61K9/50</i> <b>(2006-01)</b>|COMPOSICIONES EN FORMA DE PARTICULAS QUE COMPRENDEN ALGINATO Y/O ACIDO ALGINICO.|Una composición en forma de partículas ingerible comprende: a. un alginato y/o ácido algínico; b. un bicarbonato y/o carbonato; c. Un ácido orgánico; y d. un aglomerante, que es un compuesto tal como un poliol de bajo peso molecular, el cual permite a la composición en forma de partículas fluir aunque sustancialmente no libere partículas finas en el aire. Las composiciones en forma de partículas resultantes tienen características de flujo, supresión de polvo, propiedades organolépticas y estabilidad excelentes. Son muy adecuadas para administración directo en la boca de un paciente, e ingestión para aliviar condiciones esofágicas y gástricas.|IAN GORDON JOLLIFFE; OLAV GASEROD; CHARLES TRAFFORD; ROLF MYRVOLD; C/O Reckitt Benckiser Healthcare (UK) Limited, HU8 7DS, Dansom Lane, Hull, REINO UNIDO|RECKITT BENCKISER HEALTHCARE (UK) LIMITED; 103-105 Bath Road, SL1 3UH, Slough, Berkshire, REINO UNIDO|
307139|Patente|MX/a/2010/004477|23/04/2010|01/02/2013|<i>F01D11/00</i> <b>(2006-01)</b>|MONTAJE DE PALETA DE TURBINA Y BANDA DE SELLO.|La presente invención se refiere a un montaje de paleta de turbina, en particular para una turbina de gas, que comprende un disco (1) con un eje de rotación (6), paletas de turbina (22) cada paleta de turbina (22) tiene un ala (7), una raíz de paleta (11) y una plataforma (14) entre el ala (7) y la raíz de la paleta (11) mediante la cual se puede fijar al disco (1) , placas de aseguramiento (9) y bandas de sello dobladas (10); caracterizado porque las paletas de turbina (22) están dispuestas adyacentes una a la otra sobre el disco (1), de tal manera que los espacios están presentes entre las plataformas (14) de las paletas de turbina adyacentes (22) y las cavidades de raíz (8) están presentes entre las porciones de las raíces (11) de las paletas de turbina adyacentes (22) y en donde las paletas de turbina (22) se aseguran axialmente al disco (1) por medio de placas de aseguramiento (9); en donde las bandas de sello (10) están dispuestas en los espacios entre las plataformas (14) de las paletas de turbinas vecinas (22) para sellar el espacio y sobresalir axialmente sobre la raíz de la paleta (11) y sobre la placa de aseguramiento (9).|RENE JAMES WEBB; PETER LAKE; 6 Normanton Road, NG24 2SX, Newark, Notts, REINO UNIDO|SIEMENS AKTIENGESELLSCHAFT.*; Wittelsbacherplatz 2, 80333, München, ALEMANIA|
307140|Patente|MX/a/2011/000273|07/01/2011|01/02/2013|<i>C07C233/18</i> <b>(2006-01)</b>; <i>A61K31/165</i> <b>(2006-01)</b>; <i>A61K31/17</i> <b>(2006-01)</b>; <i>A61K31/232</i> <b>(2006-01)</b>; <i>A61K31/235</i> <b>(2006-01)</b>; <i>C07C233/49</i> <b>(2006-01)</b>; <i>C07C233/55</i> <b>(2006-01)</b>; <i>C07C235/60</i> <b>(2006-01)</b>; <i>C07C237/22</i> <b>(2006-01)</b>; <i>C07C271/28</i> <b>(2006-01)</b>; <i>C07C275/42</i> <b>(2006-01)</b>; <i>C07C69/587</i> <b>(2006-01)</b>; <i>C07C69/90</i> <b>(2006-01)</b>; <i>C07C69/94</i> <b>(2006-01)</b>; <i>C07D295/192</i> <b>(2006-01)</b>|SALICILATOS ACETILADOS CON ACIDOS GRASOS Y SUS USOS.|La invención se relaciona con Derivados de Salicilatos Acetilados con Ácidos Grasos; con composiciones que comprenden una cantidad efectiva de un Derivado de Salicilato Acetilado con Ácidos Grasos; y con métodos para tratar o prevenir un trastorno inflamatorio que comprende la administración de una cantidad efectiva de un Derivado de Salicilato Acetilado con Ácidos Grasos.|MICHAEL R. JIROUSEK; JEAN E. BEMIS.; JILL C. MILNE; JESSE J. SMITH; 350 Third St. #2204, 02142, Cambridge, Massachusetts, E.U.A.|CATABASIS PHARMACEUTICALS, INC.; 19 Blackstone Street, 02139, Cambridge, Massachusetts, E.U.A.|
307141|Patente|MX/a/2010/007894|16/07/2010|01/02/2013|<i>G06F17/00</i> <b>(2006-01)</b>|SISTEMA DE IDENTIFICACION E INVENTARIO DE VENTA.|Se describe un sistema de identificación de venta interactiva para identificar un objeto de venta basándose en características conocidas o identificadas del objeto maestro, en donde el sistema utiliza una interfaz de usuario gráfico que tiene una pantalla de visualización de computadora para desplegar una pluralidad de campos de entrada relacionados con un objeto de venta y un dispositivo de entrada para seleccionar variables basándose en una inspección física de un objeto maestro conocido que tiene características conocidas o identificables. La interfaz de usuario gráfica se conecta de manera electrónica a una base de datos la cual identifica un objeto de venta específico equivalente al objeto maestro por comparación de las variables de objeto de venta. Los sistemas incluyen una pluralidad de compartimientos para contener los objetos de venta basándose en las variables de objeto de venta y un identificador para identificar el compartimiento que tiene el objeto de venta.|MICHAEL BASS; MICHAEL CHIPCHAK; WILLIAM MUTCH; JAMIE PELTZ; RICHARD RYAI; KEVIN SHEPHARD; 1752 Lakesedge Trail, 44023, Chagrin Falls, Ohio, E.U.A.|HY-KO PRODUCTS COMPANY; 60 Meadow Lane, 44067, Northfield, Ohio, E.U.A.|
307142|Patente|MX/a/2010/002983|18/03/2010|01/02/2013|<i>F16D48/02</i> <b>(2006-01)</b>|ELEMENTO HIDRAULICO.|La presente invención se refiere a un elemento hidráulico (18), en particular para arreglo en una línea de presión (3) entre un cilindro maestro (2) y un cilindro esclavo (4) de un accionamiento de embrague hidráulico (1) , con un alojamiento (19) , el cual tiene una conexión hidráulica (30) del lado del cilindro maestro y una conexión hidráulica (20) del lado del cilindro eslavo y el cual recibe un arreglo de válvula (36), el cual tiene dos cuerpos de válvula (37, 38), los cuales están montados de una manera flotante en el alojamiento (19) y pueden desplazarse en elación uno con el otro contra la tuerza de un resorte (51), el arreglo de válvula (36) comprende un cuerpo de válvula externo (37) y un cuerpo de válvula interno (38), el cuerpo de válvula externo (37) comprende una base de válvula en forma de copa (39) en la cual una sección tubular (44) del cuerpo de válvula interno (38) está montada de una forma desplazable, caracterizado porque la base de válvula (39) y la sección tubular (44) tienen en cada caso al menos un orificio de conexión (48, 49), dichos orificios de conexión pueden colocarse de forma traslapada entre sí como una función de la posición relativa de los cuerpos de válvula (37,38).|THOMAS RAMMHOFER; JAN GRABENSTÄTTER; Waldfeldstrasse 24, 77880, Sasbach, ALEMANIA|SCHAEFFLER TECHNOLOGIES AG & CO. KG.*; Industriestr. 1-3, 91074, Herzogenaurach, ALEMANIA|
307143|Patente|MX/a/2010/010847|01/10/2010|01/02/2013|<i>H04W16/14</i> <b>(2009-01)</b>; <i>H04W88/06</i> <b>(2009-01)</b>; <i>H04W88/10</i> <b>(2009-01)</b>|SISTEMAS Y METODOS PARA DEFINIR CANALES DE CONTROL UTILIZANDO BLOQUES DE RECURSOS RESERVADOS.|Se describen sistemas y metodologías que facilitan la definición de nuevos canales de control en redes inalámbricas de legado; los recursos de datos de control para nuevos sistemas pueden ser definidos sobre recursos reservados para comunicaciones de datos generales en la especificación de red inalámbrica de legado; en este aspecto, los dispositivos de legado pueden seguir siendo soportados por dispositivos que implementan recursos de nuevos datos de control, y los recursos de nuevos datos de control pueden evitar la interferencia sustancial que típicamente es mostrada sobre recursos de señal de referencia y/o control de legado mediante la utilización, mas bien, de recursos de datos generales; además, los nuevos dispositivos de sistema pueden evitar la programación de recursos de comunicación de datos sobre los nuevos recursos de control para crear un segmento de control global sustancialmente no interferido; los datos de control pueden ser transmitidos sobre el segmento utilizando tecnologías basadas en radiobaliza, esquemas de reutilización y/o similar.|AVNEESH AGRAWAL; JUAN MONTOJO; AAMOD D. KHANDEKAR; 5775 Morehouse Drive, 92121-1714, San Diego, California, E.U.A.|QUALCOMM INCORPORATED.*; 5775 Morehouse Drive, 92121-1714, San Diego, California, E.U.A.|
307144|Patente|MX/a/2009/001746|16/02/2009|01/02/2013|<i>H04W84/00</i> <b>(2009-01)</b>; <i>G06Q10/00</i> (2012-01); <i>G06Q20/00</i> (2012-01); <i>G06Q30/00</i> (2012-01); <i>H04B5/00</i> <b>(2006-01)</b>; <i>H04M11/00</i> <b>(2006-01)</b>|SISTEMA Y METODO PARA TRANSACCIONES INALAMBRICAS.|Un sistema y método para utilizar un dispositivo inalámbrico de consumidor (142) en transacciones al por menor utiliza un dispositivo de comunicación fijo (120) que funciona como una estación base para el dispositivo inalámbrico del consumidor (142); el dispositivo de comunicación fijo (120) tiene una zona de cobertura limitada; cuando un dispositivo inalámbrico del consumidor (142) entra a la zona de cobertura del dispositivo de comunicación fijo (120), el dispositivo inalámbrico del consumidor (142) selecciona el dispositivo de comunicación fijo (120) como la estación base preferida e inicia un registro con esa estación base; el dispositivo inalámbrico del consumidor (142) es únicamente identificado con datos ID transmitidos por el dispositivo inalámbrico del consumidor (142) al dispositivo de comunicación fijo (120);: la identificación única es utilizada subsecuentemente en el proceso de terminación de una transacción.|ROBERT G. JR. MECHALEY; 2300 Carillon Point, , Col. Kirkland,, 98033, Washington,, E.U.A.|MOBILESPHERE HOLDINGS LLC; 2300 Carillon Point, Kirkland, 98033, Washington, E.U.A.|
307145|Patente|MX/a/2011/008274|05/08/2011|01/02/2013|<i>B02C18/10</i> <b>(2006-01)</b>; <i>B02C17/16</i> <b>(2006-01)</b>; <i>B02C18/06</i> <b>(2006-01)</b>; <i>B02C18/16</i> <b>(2006-01)</b>; <i>B02C18/18</i> <b>(2006-01)</b>; <i>B02C18/22</i> <b>(2006-01)</b>; <i>B02C21/00</i> <b>(2006-01)</b>; <i>B02C25/00</i> <b>(2006-01)</b>; <i>C12C7/01</i> <b>(2006-01)</b>; <i>C12C7/04</i> <b>(2006-01)</b>; <i>C12C7/06</i> <b>(2006-01)</b>; <i>C12C7/14</i> <b>(2006-01)</b>|METODO DE PREPARACION DE UN EXTRACTO LIQUIDO DE GRANOS DE CEREALES Y EQUIPO ADECUADO PARA USO EN EL MISMO.|La presente invención proporciona un método continuo de preparar un extracto líquido de granos de cereal por trituración de los granos de cereal a una velocidad de al menos 100 kg de granos de cereal seco por hora y extracción de los granos de cereal triturados con un líquido, dicho método que comprende: -combinar continuamente granos de cereal con un líquido; -desintegrar continuamente las partículas de granos contenidas en el líquido por colisión libre de las partículas de granos suspendidas con una o más cuchillas rotatorias, produciendo así una suspensión molida;- transferir continuamente al menos una parte de la suspensión molida, opcionalmente después de tratamiento adicional, a un dispositivo de separación para separación en granos agotados y extracto líquido; en donde la una o más cuchillas rotatorias son rotadas a una velocidad periférica de al menos 10 m/s; la energía mecánica total transferida a la suspensión molida por la una o más cuchillas rotatorias está en el intervalo de 5 a 1000 kJ por kg de granos de cereal seco; y la distancia entre un extremo de la una o más cuchillas rotatorias y el eje de rotación está en el intervalo de 2 a 25 cm. La invención también proporciona un sistema que comprende un equipo de molienda y un dispositivo de separación adecuado para uso en el método anteriormente mencionado. El método y sistema de la presente ofrecen varias ventajas, que incluyen ahorro de capital de inversión y mantenimiento, tiempos de molienda cortos y diseño higiénico.|HENDRIKUS MULDER; CORNELIS VAN RIJN; Prinses Irenelaan 20, NL-1911, HW Uitgeest, PAISES BAJOS|HEINEKEN SUPPLY CHAIN B.V.; Burgemeester Smeetsweg 1, NL-2382, PH Zoeterwoude, PAISES BAJOS|
307146|Patente|MX/a/2011/010677|10/10/2011|01/02/2013|<i>C23F11/04</i> <b>(2006-01)</b>; <i>C09K8/54</i> <b>(2006-01)</b>; <i>C09K8/74</i> <b>(2006-01)</b>; <i>C23F11/10</i> <b>(2006-01)</b>; <i>C23F11/14</i> <b>(2006-01)</b>; <i>C23F11/16</i> <b>(2006-01)</b>|COMPOSICIONES INHIBIDORAS DE CORROSION QUE COMPRENDEN EL PRODUCTO DE REACCION FORMADO A PARTIR DE UN ALDEHIDO CON UNA ESTRUCTURA DE ANILLO TIOL Y/O AMINA FUNCIONALIZADA Y METODOS ASOCIADOS.|La presente invención se refiere a métodos y composiciones que incluyen un método que comprende poner en contacto una superficie de metal con un fluido acídico que comprende un inhibidor de corrosión que comprende un producto de reacción formado de una reacción directa o indirecta de un aldehído con una estructura de anillo tiol y/o amina funcionalizada. Una composición proporcionada incluye un fluido de tratamiento acídico que comprende un fluido de base acuosa, y ácido, y un inhibidor de corrosión que comprende un producto de reacción formado de una reacción directa o indirecta de un aldehído con una estructura de anillo tiol y/o amina funcionalizada.|JIM L. LANE; JUANITA, M. CASSIDY; CHAD, E. KISER; 511 N. 11Th Street, 73533, Duncan, Oklahoma, E.U.A.|HALLIBURTON ENERGY SERVICES, INC.*; 10200 Bellaire Boulevard, 77072, Houston, Texas, E.U.A.|
