Número de concesión|Tipo de documento|Número de solicitud|Fecha de presentación|Fecha de concesión|Clasificación CIP|Título|Resumen|Inventor(es)|Titular
Gaceta: Patentes, Registros de Modelos de Utilidad y de Diseños Industriales Volúmen: Enero de 2012
208431|Patente|PA/a/1997/005070|04/07/1997|22/09/2010|<i>A61K9/70</i> <b>(2006-01)</b>; <i>A61K47/10</i> <b>(2006-01)</b>; <i>A61K47/18</i> <b>(2006-01)</b>|COMPOSICION Y METODOS PARA UNA LIBERACION TRANSDERMICA DE FARMACO ACIDO LABIL|Se describen una composición que reduce el fármaco ácido lábil aumentado la penetración transdérmica y un método relacionado. Especificamente, la composición transdérmica comprende: (a) una cantidad terapéuticamente eficaz de un fármaco farmacológicamente activo que está sujeto a la degradación catalizada por ácido, (b) un portador farmacéuticamente aceptable substancialmente libre de un alcanol inferior; y (c) una cantidad que aumenta la penetración de un derivado funcional de un ácido graso. Dicha composición aumenta la utilidad de la composiciones transdérmicas que se apoyan en un ácido orgánico tales como intensificador de penetración de ácido oléico.|CHENSHENG LI; 14465 Southwest 139th Avenue, 33186, Miami, FL, E.U.A.|NOVEN PHARMACEUTICALS, INC.; 11960 Southwest 144th Street, 33186, Miami, FL, E.U.A.|
293979|Patente|MX/a/2010/007732|15/07/2010|02/01/2012|<i>A61K39/005</i> <b>(2006-01)</b>; <i>C07K14/44</i> <b>(2006-01)</b>; <i>C12N15/30</i> <b>(2006-01)</b>|SECUENCIAS GENETICAMENTE MODIFICADAS DE LOS ANTIGENOS TS Y ASP-2 DE TRYPANOSOMA CRUZI, PROTEINAS TS Y ASP-2 RECOMBINANTES Y VIRUS MODIFICADOS GENETICAMENTE QUE EXPRESAN LOS ANTIGENOS RECOMBINANTES TS Y ASP-2.|La presente invención se refiere a la construcción de secuencias modificadas genéticamente de los antígenos TS y ASP-2 provenientes del Trypanosoma cruzi, a las proteínas recombinantes codificadas por dichas secuencias y a los virus modificados genéticamente que expresan os antígenos recombinantes TS y ASP-2. A invención es útil para la inmunización de los mamíferos contra la enfermedad .de Chagas.|TOSTES GAZZINELLI, RICARDO; MACHADO, ALEXANDRE, DE MAGALHÃES VIEIRA; GUIMARÃES DA FONSECA, FLÁVIO; DUTRA, MIRIAM, SANTOS; BARBOSA, RAFAEL, POLIDORO, ALVES; RODRIGUES, MAURÍCIO, MARTINS; Rua Espírito Santo, 2444/701, Lourdes, 30380-010, Belo Horizonte, Minas Gerais, BRASIL|UNIVERSIDADE FEDERAL DE MINAS GERAIS-UFMG; Avenida Antônio Carlos 6627, Reitoria-7º Andar, Sala 7005, 31270-901, Campus UFMG-Pampulha, Belo Horizonte-Minas Gerais, BRASIL|
293980|Patente|MX/a/2009/010676|02/10/2009|19/12/2011|<i>C12N15/06</i> <b>(2006-01)</b>; <i>C12N15/10</i> <b>(2006-01)</b>|METODO PARA IDENTIFICAR QUE UN ALIMENTO CONTIENE CERDO.|La presente invención se refiere a un ensayo de PCR de tiempo real de tiempo real específico para cerdo para la autenticación de Halal. Se emplean tres especies de muestras cárnicas, que fueron cerdo, vaca, pollo. Estos tres tipos de carne están entre la carne más comúnmente consumida en Malasia y están fácilmente disponibles el mercado. Se extrajo exitosamente ADN de cada muestra de carne al natural usando el Equipo de sangre y tejido DNeasyMR (Quiagen, Hilden, Alemania). Se estima la concentración del ADN extraído por espectrofotometría de absorción UV usando el biofotometro (Eppendorf AG, Hamburg, Alemania) Antes de la reacción de PCR de tiempo real. La temperatura de fijación para los cebadores está a 58° C. Para verificar la especificidad de los cebadores diseñados, se lleva a cabo la reacción para probar los cebadores contra las otras dos muestras cárnicas para detectar posibles reacciones cruzadas. La reacción solo amplifico ADN de cerdo a Ct 22.83. El ensayo de PCR de tiempo real descrito en este artículo probó ser muy sensible con un límite bajo de detección cuando se probaron las muestras. El ensayo se hace al preparar una serie de diluciones de 10 veces iniciando desde 10º ng de ADN que se usaron para determinar la sensibilidad de la reacción. El umbral de sensibilidad fue hasta 0.001 ng de ADN de cerdo. Se ha reportado que un límite de detección de 0.1 ng de ADN de cerdo usando PCR convencional. En este contexto, el Método será útil en la detección de ADN porcino en productos alimenticios.|YAAKOB B. CHE MAN; SHUHAIMI MUSTAFA; FARIHAH LIYANA KHALID; AIDA AZRINA AZMI; AWIS QURNI SAZILI; RAHA ABDUL RAHIM; Universiti Putra Malaysia, Selangor Darul Ehsan, 43400, UPM Serdang, MALASIA|UNIVERSITI PUTRA MALAYSIA; Selangor Darul Ehsan, 43400, UPM Serdang, MALASIA|
293981|Patente|MX/a/2011/000422|11/01/2011|02/01/2012|<i>A23L1/16</i> <b>(2006-01)</b>; <i>A23L1/162</i> <b>(2006-01)</b>|METODO PARA PRODUCIR FIDEOS INSTANTANEOS.|La presente invención se refiere a un método para producir fideos instantáneos que comprende: una primera etapa de tratamiento con vapor para tratar con vapor tiras de fideos crudos rociando directamente un flujo de vapor sobrecalentado a las tiras de fideos crudos durante 5 x 50 segundos de tal manera que una temperatura del vapor sobrecalentado a la cual se exponen las superficies de las tiras de fideos es de 125 a 220°C; una primera etapa de suministro de humedad usando agua o agua caliente para proveer a las tiras de fideos con humedad después de la primera etapa de tratamiento con vapor; una segunda etapa de tratamiento con vapor para tratar con vapor las tiras de fideos después de la primera etapa de suministro de humedad rociando directamente el flujo de vapor sobrecalentado a las tiras de fideos durante 5 a 50 segundos y/o tratando con vapor las tiras de fideos después de la primera etapa de suministro de humedad usando un vapor no sobrecalentado; y una etapa de secado para secar las tiras de fideos después de un proceso de tratamiento con vapor para producir los fideos instantáneos.|YOSHIDA, KUNIHIKO; MIYAZAKI, YOSHIFUMI; TANAKA, MITSURU; TAKAHASHI, RINTARO; WADA, YUSUKE; MATSUO, SHINJI; 1-1, Nishinakajima 4-chome, Yodogawa-ku, 532-8524, Osaka-shi, Osaka, JAPON|NISSIN FOODS HOLDINGS CO., LTD.; 1-1, Nishinakajima 4-chome, Yodogawa-ku, 532-8524, Osaka-shi, Osaka, JAPON|
293982|Patente|MX/a/2009/012483|18/11/2009|02/01/2012|<i>A23G4/06</i> <b>(2006-01)</b>; <i>A23G4/08</i> <b>(2006-01)</b>; <i>A23G4/18</i> <b>(2006-01)</b>; <i>B65D85/60</i> <b>(2006-01)</b>|PRODUCTO DE CONFITERIA EMPACADO.|La invención se refiere a un producto de confitería empacado, que comprende una composición de goma de mascar biodegradable y una unidad de empaque que forma una barrera contra la humedad para la composición de goma de mascar biodegradable (11; 21; 31; 41). De acuerdo con una modalidad de la invención, se puede obtener la reducción significativa de la predegradación de polímeros de goma si el producto de confitería está encapsulado dentro de una unidad de empaque que comprenda una barrera contra la humedad para la composición de goma de mascar contenida en el empaque.|NEERGAARD, JESPER; Spongbækken 16, st., DK-8362, Hørning, DINAMARCA|GUMLINK A/S; Dandyvej 19, DK-7100, Vejle, DINAMARCA|
293983|Patente|MX/a/2010/012331|11/11/2010|02/01/2012|<i>A23P1/12</i> <b>(2006-01)</b>; <i>A23G3/20</i> <b>(2006-01)</b>; <i>A23G4/04</i> <b>(2006-01)</b>; <i>A23G4/20</i> <b>(2006-01)</b>|FORMACION CONTINUA DE GOMA DE MASCAR CON CENTRO RELLENO.|La presente invención se refiere a un sistema (1) para producir piezas de goma de mascar con centro relleno que comprende un extrusor (20), por lo menos un aparato de medición (101), un sistema de control, en donde el extrusor (20) extruye un cordón de goma (25) que tiene características geométricas, y en donde por lo menos un aparato de medición (101) mide los datos relacionados con la o las características geométricas, y en donde los datos medidos son utilizados por el sistema de control para regular por lo menos una característica geométrica del cordón de goma (25).|CHRISTENSEN, PER, HENRIK, ERTEBJERG; HANSEN, ERIK; Kragemosen 68, DK-5250, Odense SV., DINAMARCA|GUMLINK A/S.*; Dandyvej 19, DK-7100, Vejle, DINAMARCA|
293984|Patente|MX/a/2010/004512|23/04/2010|02/01/2012|<i>G02C7/10</i> <b>(2006-01)</b>|LENTE POLARIZADO Y METODO DE ELABORACION DE LENTE POLARIZADO.|Se describe un lente de anteojo que es elaborado de capas que incluyen un recubrimiento duro convexo, externo, una capa de material epóxico duro, una película de PVA, una capa de material epóxico suave, una capa de adhesivo, un material base, y un recubrimiento duro cóncavo, interno. Los pasos principales en la producción del lente son: 1: preparar una película de PVA suave, limpia; 2: formar la película de PVA en la forma curvada deseada utilizando un moldeo convexo; 3 agregar el material epóxico duro al lado convexo externo de la película de PVA; 4: agregar el material epóxido suave al lado cóncavo interno; 5: agregar el material base al lado cóncavo interno; y 6: endurecer y empaquetar los lentes.|WEN-YI HSU; 5198 Paddock PL., 91737, Rancho Cucamonga, California, E.U.A.|EYE OJO CORP.; 2060 South Haven Ave., 91761, Ontario, California, E.U.A.|
293985|Patente|MX/a/2010/000393|11/01/2010|02/01/2012|<i>C12N5/00</i> <b>(2006-01)</b>|METODO PARA EL AISLAMIENTO Y CULTIVO DE CELULAS MADRE ADULTAS DERIVADAS DEL EPITELIO AMNIOTICO HUMANO.|La presente invención se refiere a un método para aislar y cultivar células madre adultas derivadas de la membrana amniótica humana con alto rendimiento, y más particularmente a un método para obtener una gran cantidad de células madre adultas, el método comprende obtener las células epiteliales amnióticas del tejido amniótico humano con un alto rendimiento, mediante tratamiento con ditiotreitol (DTT) y una baja concentración de tripsina, y cultivando las células epiteliales amnióticas en un medio que contiene un inhibidor de cinasa asociado a Rho. Las células madre adultas derivadas de células epiteliales amnióticas humanas son fácilmente extraídas en comparación a las células madre terapéuticas existentes, tales como las células madre de sangre de cordón umbilical y las células madre de médula ósea, el rendimiento y la proliferación de las mismas son significativamente incrementados por el tratamiento con DTT, la adición del inhibidor ROCK y el reemplazo del medio. De este modo, el método puede ser utilizado para preparar eficientemente células madre adultas.|JEONG CHAN RA; SUNG KEUN KANG; SANG KYU WOO; SEOB II SHIN; 626-701, Cheongsolmaeul SK Hanhwa Apt.., 918 Jeongja-dong, Col. Jangan-gu, 440-300, Suwon-si, Gyeonggi-do, REPUBLICA DE COREA|RNL BIO CO., LTD.*; 1596-7, Bongcheon-dong, 151-050, Gwanak-gu, Seoul, REPUBLICA DE COREA|
293986|Patente|MX/a/2009/012008|06/11/2009|02/01/2012|<i>A23L3/375</i> <b>(2006-01)</b>; <i>B01J2/06</i> <b>(2006-01)</b>|INSTALACION PARA LA CONFORMACION DE GRANULOS CONGELADOS A PARTIR DE LIQUIDOS ALIMENTARIOS.|Especialmente idónea para la congelación de zumos y productos similares, cuenta con un tanque de enfriamiento (2) que suministra el producto a través de una bomba impulsora (4) a una cámara de congelación (5) a la que accede también un gas licuado a - 140°C, preferentemente nitrógeno, así como aire a presión a través de una electroválvula (12) produciéndose en el seno de la cámara de congelación (5) tanto la transformación del zumo en micro-gotas o pellets, como la congelación instantánea de las mismas, que salen al exterior a través de una o mas válvulas dosificadoras (14), sin que esta congelación suponga una merma en las características originales del zumo, en lo que se refiere a su carga vitamínica, proteínica y enzimática.|JUAN MATA, VICTORINO; San Antonio María Claret 23 L, 6º 1ª, E-43002, Tarragona, ESPAÑA|JUAN MATA, VICTORINO; San Antonio María Claret 23 L, 6º 1ª, E-43002, Tarragona, ESPAÑA|
293987|Patente|MX/a/2008/001721|05/02/2008|02/01/2012|<i>H02K21/12</i> <b>(2006-01)</b>; <i>H02K1/22</i> (2006-01); <i>H02K19/00</i> <b>(2006-01)</b>|MOTOR-GENERADOR ELECTRICO DE CAMPO DE MONOPOLIO CON CONFIGURACION DE BOBINA CONMUTABLE.|Un par de estatores producen un campo magnético dentro de un espacio entre ellos, se monta rotacionalmente dentro del campo magnético un rotor toroidal ferromagnético. Una pluralidad de bobinados se enrollan radialmente sobre el rotor y cada bobinado proporciona una pluralidad de bobinas. Cada una de las bobinas se interconecta a través de un conmutador, el conmutador está configurado para colocar cada una de las bobinas dentro de cada bobinado de manera alternada en una de una conexión en serie eléctrica, una conexión en paralelo eléctrica y una conexión aislada eléctricamente, de manera que cuando es operado como un generador, se producen un voltaje y corriente de salida seleccionados por la rotación del rotor y, cuando es operado como un motor, se producen una velocidad y momento de torsión de salida seleccionados.|DUMITRU BOJIUC; 4572 Via Marina, Apt. #202, 90292, Marina Del Rey, California, E.U.A.|DUMITRU BOJIUC; 4572 Via Marina, Apt. #202, 90292, Marina Del Rey, California, E.U.A.|
